gene_symbol,logFC.x,logCPM.x,F.x,PValue.x,FDR.x,ensembl_gene_id.x,logFC.y,logCPM.y,F.y,PValue.y,FDR.y,ensembl_gene_id.y,A,B,C,D,E,F,G,H,I,J,ct,col,label,color
TXNRD1,0.501621090878495,6.28863489770668,10.221224594913,0.00149564580742882,0.00571733929780811,ENSG00000198431,0.138673933779364,6.79129985296812,1.16821876110881,0.280065217244872,0.409358997647256,ENSG00000198431,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
TXNRD2,-0.86510035950393,6.02588817469397,20.817990390875,2.61677802422126e-05,0.000170849057958214,ENSG00000184470,-0.451927660660847,6.52470662874086,9.4729921996825,0.00792759194545364,0.0233583293786251,ENSG00000184470,3,3,3,3,3,3,NA,NA,3,3,unkn,TRUE,0,0
TYK2,-0.715926078816419,6.13144016630243,16.0236584412524,7.42164004356254e-05,0.000428647287131401,ENSG00000105397,-0.458829108182978,6.61657806143034,9.51947320551742,0.00353753830727873,0.011744332589883,ENSG00000105397,4,3,3,4,4,NA,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
UBALD2,-1.08179621656541,7.00012746665291,61.9807648665186,3.11408878246788e-14,1.14522203796064e-12,ENSG00000185262,-0.921844498605101,7.3344436541711,59.7822406235014,2.90691995839558e-14,9.27113672064298e-13,ENSG00000185262,3,3,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
UBAP1,-0.7676596879439,6.0754234664251,18.4613980347511,6.67788444416173e-05,0.000391717049751935,ENSG00000165006,-0.417891206724734,6.56524726576711,7.60076643038218,0.0120590341579002,0.0331649436110346,ENSG00000165006,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
UBB,0.613885866108779,9.83684270048768,57.6658623024831,2.11090744676966e-13,6.79259860549809e-12,ENSG00000170315,0.53024375536047,9.77524485890275,87.2182048259882,7.82139683973162e-20,4.7971233950354e-18,ENSG00000170315,3,2,2,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
UBE2C,-0.88847980557478,6.85146575563733,16.6355994774774,5.44060275628807e-05,0.000327672666003713,ENSG00000175063,0.0155515954276173,6.92806412562003,0.00919585184299104,0.923625910488859,0.956070857340213,ENSG00000175063,2,2,2,2,2,2,2,3,2,2,trans,FALSE,Away from UnRx trans,coral2
UBE2D4,-0.514705998886977,6.26178612091912,11.2629305651563,0.000864245233134955,0.00361506478669728,ENSG00000078967,-0.476139181613879,6.75258022125634,11.8122274179414,0.000682277016642692,0.00285657713282126,ENSG00000078967,3,5,5,4,NA,4,4,4,4,4,cis,TRUE,Towards UnRx cis,deepskyblue4
UBE2E1,0.755612705156001,7.18953328526769,55.1418775750255,6.52602085133755e-13,1.97977938958085e-11,ENSG00000170142,0.462776507820358,7.4663560460428,27.6585903215984,1.8202972066805e-07,1.8747689637803e-06,ENSG00000170142,5,4,4,4,5,NA,5,4,5,5,trans,TRUE,Towards UnRx trans,deepskyblue
UBE2E2,-0.584075255504059,6.59121859451147,19.4493095215577,1.32081178017708e-05,9.35575010958761e-05,ENSG00000182247,-0.515649438976681,6.99790722051796,17.876815548158,2.60450059690609e-05,0.000164270677067881,ENSG00000182247,5,4,4,4,5,NA,5,4,5,5,trans,TRUE,Towards UnRx trans,deepskyblue
UBE2G2,0.505574453760823,6.9270667562048,16.2299499175994,6.68329946228496e-05,0.000391779623651188,ENSG00000184787,0.743009914255805,7.1002197804636,49.8015511086078,3.45992617423762e-12,8.29688562283348e-11,ENSG00000184787,3,4,4,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
UBE2J2,-0.611629022869882,7.3804374873248,36.7006576032894,3.11382003397263e-09,5.00991401894525e-08,ENSG00000160087,-0.359158294298386,7.56724441359738,16.7381735108402,4.68694403877549e-05,0.000274952057406523,ENSG00000160087,3,4,4,4,3,4,4,4,NA,3,cis,TRUE,Towards UnRx cis,deepskyblue4
UBE3D,0.672962026609647,5.92206325162704,13.6833788900707,0.00100466551917054,0.0040977984389004,ENSG00000118420,0.423710996487943,6.48832596218384,9.9971824623333,0.00984582636452777,0.0278803063251715,ENSG00000118420,4,5,5,4,4,4,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
UBL4A,0.708181752582987,6.43156580207865,22.509751091233,2.88953175103583e-06,2.42634492794342e-05,ENSG00000102178,0.566381772811282,6.8310803990083,23.1286484562146,1.78333531867515e-06,1.49151681198285e-05,ENSG00000102178,2,3,3,1,NA,NA,1,NA,1,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
UBL7,-0.546958401258391,6.15993204943255,10.9383501221161,0.00127125741340576,0.00500175951737375,ENSG00000138629,-0.829659024697733,6.74706108064366,33.3728687902899,1.05684016345254e-08,1.40053278170553e-07,ENSG00000138629,3,5,5,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
UBL7-AS1,0.974408871772484,5.92138638228413,26.3377023905894,1.08762132935771e-06,1.02612232225267e-05,ENSG00000247240,0.91228659924845,6.45577787976544,52.0405384298914,1.7868937260855e-08,2.2645032014816e-07,ENSG00000247240,3,5,5,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
UBP1,0.76550413028062,6.60664975812452,32.68905721632,2.08217004022388e-08,2.85111733471386e-07,ENSG00000153560,0.447067034091902,7.00343181001242,16.49530269141,5.31447989421529e-05,0.000308924323376986,ENSG00000153560,5,4,4,4,5,NA,5,4,5,5,trans,TRUE,Towards UnRx trans,deepskyblue
UBR3,0.74353620809357,6.36166925996132,20.8095563838582,6.70573496062181e-06,5.12891952421074e-05,ENSG00000144357,0.825944122586862,6.73096315848617,39.071996987975,6.37420575214692e-10,1.04611321846555e-08,ENSG00000144357,NA,4,4,4,4,4,4,4,4,4,unkn,TRUE,0,0
UBR5,0.555490203186811,6.46674122500303,14.1746553207063,0.000190873980806358,0.000983852727154052,ENSG00000104517,0.555956572021556,6.82838905370377,20.9372349420916,5.4309023253254e-06,4.06277353000105e-05,ENSG00000104517,2,2,2,2,NA,3,2,NA,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
UCHL1,-0.974281944016206,7.15129607914004,35.986824285357,4.35934410114566e-09,6.76035978508131e-08,ENSG00000154277,-0.28854284151055,7.22066340337103,4.03948563084453,0.0447537882168131,0.0964206813011637,ENSG00000154277,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
UCKL1,-0.876386509745513,6.18886167439476,27.8260160060135,2.15132107967437e-07,2.40190866516308e-06,ENSG00000198276,-0.591749319618372,6.6605289662708,17.0544155981806,9.07215627553952e-05,0.000494318856744659,ENSG00000198276,3,2,2,3,3,3,3,NA,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
UFSP2,-0.632943864285454,6.22646636892565,14.002426774965,0.000208539097720237,0.00105617609356905,ENSG00000109775,-0.34302517516291,6.67011169889119,5.69006240423732,0.0201257593290939,0.0504752988887997,ENSG00000109775,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
UGGT1,0.677969047811141,6.07585662273368,14.4702572216477,0.000164007500040407,0.00086113495067836,ENSG00000136731,0.350513135364642,6.60106623822255,6.76240611388696,0.0182665656045119,0.0466562999743646,ENSG00000136731,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
UHRF1,1.03524643874332,5.9546520466068,32.8747980228845,4.79963168304896e-08,6.10937225749952e-07,ENSG00000276043,0.581376031724047,6.51787692399167,17.8391125366754,0.000110853834912023,0.000591880297119549,ENSG00000276043,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
UMAD1,-0.710145431630037,6.0172141437235,15.8418688219161,0.000282383731772501,0.00138426410406433,ENSG00000219545,-0.645000316421133,6.57252101246555,18.5305123207966,0.000121676607554312,0.000642141081676592,ENSG00000219545,NA,5,5,6,NA,NA,6,6,6,6,unkn,TRUE,0,0
UPF2,-0.753911325739761,6.62138694885478,27.3733475854858,2.67876164361751e-07,2.94337102548705e-06,ENSG00000151461,-0.0673939451452921,6.83502784208292,0.275106238509969,0.600059640359216,0.71954765574657,ENSG00000151461,2,3,3,3,3,3,3,3,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
UPK1B,1.03932631785489,6.04519497687565,25.6740132223672,6.12009181311839e-07,6.20968775182395e-06,ENSG00000114638,-0.545589178391265,6.81558323733226,12.2062537766454,0.000500172863459562,0.00218523011761694,ENSG00000114638,NA,3,3,5,5,5,5,5,5,5,unkn,FALSE,0,0
UPP1,-0.659757065433024,5.99995021406347,10.4103327646796,0.00135340770566587,0.00528090781639268,ENSG00000183696,-0.650018073293302,6.5636865572381,17.5215108063014,4.29955475054305e-05,0.00025488314655016,ENSG00000183696,3,5,5,4,NA,4,4,4,4,4,cis,TRUE,Towards UnRx cis,deepskyblue4
UQCC2,-0.673126483746382,7.9584644928839,57.7564906391055,2.02732814490564e-13,6.6181980382608e-12,ENSG00000137288,-0.185028308559181,7.93604706825434,5.56680684454001,0.018522823339338,0.0470720780108328,ENSG00000137288,3,4,4,4,3,NA,4,3,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
UQCR11,-0.580918204216698,7.96532589224394,46.2428652080141,3.6950239482372e-11,8.69247148136218e-10,ENSG00000127540,-0.31249242616394,8.05803431448781,16.9824977142892,4.13090029416326e-05,0.000245951798472645,ENSG00000127540,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
UQCRC1,-0.543726915741904,7.08779190153538,23.5126457613355,1.76325602464951e-06,1.5729640378309e-05,ENSG00000010256,-0.306218745475761,7.32389167801277,8.83744744657607,0.00303198750595106,0.0102945316917372,ENSG00000010256,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
UQCRQ,-0.535442201085187,8.01959293698446,39.3769710970595,8.87323616735674e-10,1.63492551877064e-08,ENSG00000164405,-0.283287625848616,8.11096452156614,15.6179759436011,8.37604369631201e-05,0.000460586126932835,ENSG00000164405,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
UROD,-0.602488243507728,6.2473171294867,13.4167939533867,0.00028197469545696,0.00138376470918693,ENSG00000126088,-0.62681694782724,6.75754080134887,20.8739401664647,7.57400982095321e-06,5.48585359325362e-05,ENSG00000126088,3,4,4,4,3,4,4,4,NA,3,cis,TRUE,Towards UnRx cis,deepskyblue4
USP25,1.21574862459066,6.39884066126262,53.6325528599531,1.28593351351536e-12,3.74959901513702e-11,ENSG00000155313,1.52841933153159,6.6860821454579,149.550090358734,7.33011690415689e-32,1.40269117077946e-29,ENSG00000155313,NA,4,4,4,4,NA,3,NA,4,4,unkn,TRUE,0,0
USP37,0.62865400929673,6.10794084094955,13.233979138142,0.000309893461525326,0.00149792923194377,ENSG00000135913,0.515176594390808,6.59968379923083,13.8918047747125,0.000261312424328639,0.0012476233912058,ENSG00000135913,3,5,5,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
USP42,-1.12040004501448,6.38296236627013,49.0931953482984,1.00425173007949e-11,2.54881917972288e-10,ENSG00000106346,-0.731532364658711,6.77280835160283,25.4423202117715,5.54209462905216e-07,5.11767242357517e-06,ENSG00000106346,NA,5,5,6,NA,5,6,6,6,6,unkn,TRUE,0,0
USP46,0.78853143812949,6.1603780138793,21.5670464116142,4.60510148672186e-06,3.65567968241092e-05,ENSG00000109189,0.333723214143201,6.68437155197664,6.27756604735296,0.0124081580450484,0.0339203589071496,ENSG00000109189,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
USP5,-0.988346217944778,6.56827820447216,49.6417088736153,7.82419223904864e-12,2.03158420962041e-10,ENSG00000111667,-0.604012998430955,6.89997768605039,21.4809071663933,4.11721635423213e-06,3.1666821605541e-05,ENSG00000111667,3,4,4,4,4,4,4,4,4,4,cis,TRUE,Towards UnRx cis,deepskyblue4
UTRN,1.06310425552678,5.93530738313647,32.0310935624797,6.09380179606159e-08,7.60459199203808e-07,ENSG00000152818,0.76015923592035,6.48758051706298,31.9734782930833,1.18641453068327e-06,1.02822626128007e-05,ENSG00000152818,2,1,1,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
UVRAG,0.962937905066374,6.02099206089476,29.5768908094168,9.24113915828651e-08,1.09845202923696e-06,ENSG00000198382,0.287563812279763,6.60517967548518,4.21230225645425,0.0417256205031998,0.0911277646598074,ENSG00000198382,3,3,3,2,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
UXS1,0.543776259950055,6.15008140013792,10.6214935184413,0.00121074696402001,0.00478877530545226,ENSG00000115652,0.688786945769852,6.59575174787514,26.2777836213536,1.06511290669106e-06,9.31535675614265e-06,ENSG00000115652,4,4,4,4,4,4,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
VAMP5,0.783509279364066,6.21046046296061,19.2469018433876,1.46149602828043e-05,0.000102316077815126,ENSG00000168899,0.575763190943434,6.67452921337026,16.8472507213679,4.42994205939423e-05,0.000261317420618274,ENSG00000168899,4,4,4,4,4,4,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
VANGL1,-0.72807264627627,5.97861608525005,15.347213210029,0.000125931300005157,0.000683930688997269,ENSG00000173218,-0.804931390771225,6.57541611891019,27.6484850491519,2.17295619588656e-06,1.77851538770254e-05,ENSG00000173218,2,3,3,3,2,3,3,3,NA,2,cis,TRUE,Towards UnRx cis,deepskyblue4
VANGL2,0.65601558592213,5.89390423314289,13.1159473274119,0.00128283247180186,0.00503630525966657,ENSG00000162738,0.236632718453749,6.48436496725005,2.99608725393589,0.163008493577203,0.269978408611161,ENSG00000162738,3,4,4,3,3,3,3,NA,NA,3,trans,TRUE,Towards UnRx trans,deepskyblue
VARS,-0.636178566594439,6.65298962216368,20.7170455838908,7.02124075433968e-06,5.35206253778346e-05,ENSG00000204394,-0.299063966725958,6.95649555299457,5.9402778981163,0.0149968778153041,0.0397039642879993,ENSG00000204394,3,4,4,4,3,NA,4,3,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
VAT1,-0.629015424163513,6.52498362219058,17.3173817178904,3.85393672541315e-05,0.000241642100876635,ENSG00000108828,-0.806321335436245,7.03807651211526,36.2869821206031,2.50533983016165e-09,3.72221917624017e-08,ENSG00000108828,3,3,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
VCL,0.778761890757207,6.7966093005304,25.0011483340586,8.5003031046321e-07,8.30669533326847e-06,ENSG00000035403,1.04590037263921,6.97903570244346,81.7982098941574,9.52797552818699e-19,5.26957629212099e-17,ENSG00000035403,3,3,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
VDAC3,-0.518257032383462,8.75052446352246,35.9021323783876,4.53710084051016e-09,6.99987646797886e-08,ENSG00000078668,-0.454847374744234,8.9060808393288,42.4719861009158,1.20911263823512e-10,2.23335708931151e-09,ENSG00000078668,NA,9,9,11,NA,NA,11,NA,NA,7,unkn,TRUE,0,0
VEGFB,-0.542931956116001,6.86312267593202,19.2664358549781,1.44728384728583e-05,0.000101637002837454,ENSG00000173511,-0.427449622544302,7.19026899983245,14.4420803276317,0.000154539773045452,0.000787630742932298,ENSG00000173511,3,3,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
VHL,0.797127580396562,6.51726150426466,33.9499495211586,1.14307260086099e-08,1.63218449029438e-07,ENSG00000134086,0.772772388757114,6.85545196887675,43.0494227510092,9.12525761184132e-11,1.7357945294254e-09,ENSG00000134086,5,4,4,4,5,NA,5,4,5,5,trans,TRUE,Towards UnRx trans,deepskyblue
VIM,-1.15626804673454,9.42269030715013,72.1808895486414,3.64360863163392e-16,1.82382854283454e-14,ENSG00000026025,-1.57830159469992,10.06834427902,174.896501530154,1.56027108370799e-36,3.92859834971527e-34,ENSG00000026025,2,3,3,3,3,3,3,3,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
VMP1,0.745834173249344,8.02201335020859,35.7525423398784,4.86907907718189e-09,7.42307994676968e-08,ENSG00000062716,1.09855645698678,7.8759562057774,154.146377787012,1.02107890200322e-32,2.0786559434823e-30,ENSG00000062716,3,3,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
VOPP1,-0.792551784915497,6.10572736006164,21.4210066381113,4.95068101493769e-06,3.90934583212871e-05,ENSG00000154978,-0.454463929384148,6.59216920283341,9.40754760928246,0.00400632094583212,0.0130827578068654,ENSG00000154978,3,4,4,4,NA,4,4,4,4,4,cis,TRUE,Towards UnRx cis,deepskyblue4
VPS13D,0.597499029682455,5.97538199142331,9.52286660682198,0.00216652269931355,0.00787111674226415,ENSG00000048707,0.236254434769031,6.53964180920717,2.71804907570672,0.12809373178407,0.223486656766956,ENSG00000048707,2,2,2,2,2,2,2,3,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
VPS26A,0.515731239719202,6.89299716960773,18.9882561991534,1.66351163335903e-05,0.000114676662712814,ENSG00000122958,0.326026575939109,7.2203200843894,11.5093894484951,0.000723509112650111,0.00299745060136624,ENSG00000122958,3,3,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
VPS35,0.854899758225243,7.11234156441168,59.2830119811631,1.02794825719122e-13,3.46884411883627e-12,ENSG00000069329,0.0296153692990593,7.61695632342104,0.116746431642192,0.732672398665166,0.823181013436861,ENSG00000069329,2,1,1,1,NA,NA,2,1,1,1,trans,TRUE,Towards UnRx trans,deepskyblue
VPS51,-0.551496455808898,6.66550350423931,18.7441831735401,1.87995220668165e-05,0.000127933303490949,ENSG00000149823,-0.577816439377577,7.08348025986061,24.093114274888,1.09469108847902e-06,9.55657329796286e-06,ENSG00000149823,3,3,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
VPS52,-0.65329142963157,6.08822133559193,12.792923120166,0.000389349863884143,0.00181867196282192,ENSG00000223501,-0.539440904572349,6.60764962184541,13.661240099545,0.000293789554683258,0.00137388976500949,ENSG00000223501,3,4,4,4,3,NA,4,3,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
VRK1,0.537047950993347,6.27478944253392,9.53776059901785,0.00214941186024056,0.0078152545846519,ENSG00000100749,0.693888434093711,6.67375540766106,26.2163470084075,3.7542103360753e-07,3.58128459576954e-06,ENSG00000100749,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
VTCN1,0.595890968347177,7.14145087433683,19.6288109755505,1.20751332006512e-05,8.65528640714932e-05,ENSG00000134258,-0.551887136354839,7.86799175085169,29.5714457307635,6.99405149922231e-08,7.86358222615265e-07,ENSG00000134258,2,3,3,3,2,3,3,3,NA,2,cis,FALSE,Away from UnRx cis,darkred
WDR18,-0.525347610832542,6.491311837285,12.8450118239202,0.000378981139995949,0.00178030243553884,ENSG00000065268,-0.396722915726759,6.89311058224965,9.51518295034115,0.00210179608835472,0.00753747562720313,ENSG00000065268,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
WDR20,0.59991884650788,5.9484583902131,10.78315800518,0.00127590138828852,0.00501346337046646,ENSG00000140153,0.435904585452556,6.4992548854325,10.6070355202561,0.00468974135674658,0.014902505912106,ENSG00000140153,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
WDR27,0.961766859982846,6.04179735445488,26.1281357218605,4.90521715922616e-07,5.08000075915261e-06,ENSG00000184465,0.919643662517945,6.52702786785442,46.5684992934649,1.58332970708534e-09,2.41230870022175e-08,ENSG00000184465,NA,2,2,3,3,3,3,3,3,3,unkn,TRUE,0,0
WDR34,-0.650219320096937,6.94690450161724,24.8773775947719,9.03060860538233e-07,8.73961155042909e-06,ENSG00000119333,-0.557110436979905,7.28100206376727,23.9940471151063,1.15089885245065e-06,1.00107274729525e-05,ENSG00000119333,2,3,3,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
WDR35,0.57262646095667,5.99539289986376,9.46201078726074,0.00223789077084621,0.00809125033921522,ENSG00000118965,0.368808247005073,6.53475125989599,6.84663136155863,0.022882716588908,0.0559095588157997,ENSG00000118965,5,4,4,NA,6,NA,NA,5,6,6,unkn,TRUE,0,0
WDR37,-0.771702906117524,6.05413299780385,19.8749727621519,2.71602477175298e-05,0.000176179864603991,ENSG00000047056,-0.263239171631118,6.5313125818728,3.27104687329403,0.109233436629418,0.197464195264835,ENSG00000047056,NA,5,5,6,5,5,5,6,5,5,unkn,TRUE,0,0
WDR45B,-0.567294171680873,7.42012681141594,26.6638397366073,3.78000269256455e-07,4.01152229210914e-06,ENSG00000141580,-0.194246845616627,7.53832624894689,3.76057825063631,0.0527954554415293,0.110245944492482,ENSG00000141580,3,3,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
WDR46,-0.646133823341234,6.72745950475363,23.1305429612285,2.1278763863915e-06,1.8613753632415e-05,ENSG00000227057,-0.615460719809398,7.1173499100394,27.4150160443636,2.05666614772288e-07,2.10012611541222e-06,ENSG00000227057,3,4,4,4,3,NA,4,3,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
WDR62,-0.824196912818635,5.92575135010135,17.270628212345,0.000136115263771693,0.000733930895621157,ENSG00000075702,0.0339417652635955,6.41715340549225,0.0862904771479447,0.82198219576716,0.887105629069046,ENSG00000075702,4,3,3,4,4,4,4,3,4,4,trans,FALSE,Away from UnRx trans,coral2
WDR90,-0.647911768135836,6.13043863179191,13.3198321168401,0.000708853803875417,0.00305726225922757,ENSG00000161996,-0.378323801634618,6.60150319763253,6.56153253121196,0.0164914278693126,0.0429010282364281,ENSG00000161996,2,3,3,3,NA,3,3,NA,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
WIPF3,-0.866034078919104,6.24714164595874,25.8846662128769,5.52282250408243e-07,5.65461713202076e-06,ENSG00000122574,-0.400155224924941,6.65774425235113,7.15472918959369,0.00782794353627942,0.0230880899368439,ENSG00000122574,3,5,5,4,NA,4,4,4,4,4,cis,TRUE,Towards UnRx cis,deepskyblue4
WIPI1,-0.877246110667516,6.68772007481514,33.8281698838781,1.21111260951988e-08,1.71844482075184e-07,ENSG00000070540,-0.513576134993506,6.98790380664385,15.8682599921668,7.35529449432601e-05,0.000409874535362326,ENSG00000070540,3,3,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
WIPI2,-1.01954303766541,7.49958182423065,77.8467029847736,3.21809486240469e-17,1.89510030786054e-15,ENSG00000157954,-1.21508125361731,7.96369777401153,193.117868502324,8.05557553298977e-40,2.85465728517208e-37,ENSG00000157954,NA,5,5,6,NA,5,6,6,6,6,unkn,TRUE,0,0
WNK2,0.798461318606303,6.22706856161189,21.7805064082566,4.14323145032727e-06,3.31237935824744e-05,ENSG00000165238,0.239208763813636,6.75883607176707,3.3455990653735,0.0677250037698452,0.13505567744807,ENSG00000165238,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
WNK3,0.597406776230574,5.8959162007104,10.8648539647278,0.00253224891770138,0.0089860428312286,ENSG00000196632,0.593181825233711,6.44443456025343,22.7863388217601,0.000247068869460535,0.00118672465462779,ENSG00000196632,2,2,2,1,1,1,1,1,1,1,cis,TRUE,Towards UnRx cis,deepskyblue4
WNT2,-0.988278507403431,6.50597392949378,30.940785582605,4.80070539213059e-08,6.10937225749952e-07,ENSG00000105989,-0.774653243780116,6.90535975512433,28.3645900906998,1.27826498443117e-07,1.36805809519435e-06,ENSG00000105989,5,4,4,5,NA,NA,6,4,NA,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
WNT7B,-0.83111668056972,6.11582492224103,21.8587087348885,3.98596415845735e-06,3.20370535840328e-05,ENSG00000188064,-0.663505510888985,6.63393699045698,19.5259162802815,2.6251368708238e-05,0.000165136815121907,ENSG00000188064,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
WWC1,-0.502079532690123,6.37534879317266,10.0050169012752,0.00167702569727446,0.00631405977280549,ENSG00000113645,-0.361454046101903,6.8018010877386,7.17683164231689,0.00752364753256928,0.0223490405438134,ENSG00000113645,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
XAB2,-0.583360894058793,6.20163882864301,12.3620804419218,0.00120310306118489,0.00477333239264704,ENSG00000076924,-0.21264331916182,6.63099063932242,2.28601728360607,0.189292147730745,0.302816798108638,ENSG00000076924,4,3,3,4,4,4,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
XBP1,-0.86700736731616,7.35398804403641,52.5776021752999,2.06900789686231e-12,5.84381227295592e-11,ENSG00000100219,-0.595777483715141,7.55719338655159,33.2949302869223,1.09843677644091e-08,1.45163578411417e-07,ENSG00000100219,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
XPO6,-0.701168854987283,6.33834200224272,21.5729092620887,4.59174744125381e-06,3.65006497037428e-05,ENSG00000169180,-0.68791669497525,6.82215522102303,25.0258895064547,6.83613634535965e-07,6.23528622997151e-06,ENSG00000169180,NA,3,NA,2,2,2,NA,2,NA,NA,unkn,TRUE,0,0
XRCC1,-0.566969734848258,6.11824360243306,11.548696126152,0.000917288483846615,0.00379814762842739,ENSG00000073050,-0.347133917195347,6.60846746616418,5.95990840504287,0.0231437400897532,0.0563889268025991,ENSG00000073050,4,3,3,4,4,4,4,3,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
XRCC2,0.872222676920551,6.20529110617587,18.4006678284653,2.23363530554196e-05,0.000148524384523491,ENSG00000196584,1.12372781477765,6.58662105089414,62.2824717495903,8.86855887976618e-15,3.06333470619505e-13,ENSG00000196584,5,5,5,5,NA,NA,6,4,NA,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
YAP1,0.74456255721694,6.58590464940335,31.0374570270377,4.58345091065572e-08,5.87438018563415e-07,ENSG00000137693,-0.0503550658429095,7.14536599859282,0.204803925489673,0.650983012484476,0.759586032128228,ENSG00000137693,3,3,3,2,3,3,3,3,3,3,trans,FALSE,Away from UnRx trans,coral2
YARS,-0.584610443842062,6.85159671436144,20.2133872361944,9.02112643943223e-06,6.69525117127548e-05,ENSG00000134684,-0.386757209992188,7.15979526457128,11.1634202450943,0.000869579832931741,0.00349585707625668,ENSG00000134684,NA,4,4,4,3,4,4,NA,NA,3,unkn,TRUE,0,0
YBX2,-0.908507975590881,6.03045572807507,23.4530697466672,8.79955440225792e-06,6.55239546812759e-05,ENSG00000006047,-0.0772735550304694,6.47093106293855,0.337837724751208,0.633900741487021,0.745747238970591,ENSG00000006047,3,2,2,3,3,NA,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
YIF1A,-0.638881873626532,7.68606012303988,38.4032608134395,1.39947507259406e-09,2.43422208572827e-08,ENSG00000174851,-0.441431946651339,7.86149059976614,24.9021369944215,7.27632555839673e-07,6.56882479691173e-06,ENSG00000174851,3,3,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
YIF1B,-0.522198678448269,6.59049141311642,16.1789284205794,6.85870096240467e-05,0.000400758078283178,ENSG00000167645,-0.156226269997744,6.89834124010943,1.60611843758962,0.205375322945192,0.323036509935821,ENSG00000167645,4,3,3,4,4,4,4,NA,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
