gene_symbol,logFC.x,logCPM.x,F.x,PValue.x,FDR.x,ensembl_gene_id.x,logFC.y,logCPM.y,F.y,PValue.y,FDR.y,ensembl_gene_id.y,A,B,C,D,E,G,H,R,ct,col,label,color
LRPAP1,0.787216184640299,7.90426251920433,600.470179762641,5.26481310271942e-125,1.88555520693108e-123,ENSG00000163956,0.765648771197107,7.79623433514457,534.445986737704,8.86331260392026e-111,1.42486505659982e-109,ENSG00000163956,NA,NA,3,3,3,3,2,3,unkn,TRUE,0,0
LRRC40,0.721630110545182,7.24132266003623,254.332195818137,7.99164296283536e-56,9.54049947991822e-55,ENSG00000066557,1.28559137000489,6.97184037704254,611.883084443386,2.00054197298387e-125,4.02314315403487e-124,ENSG00000066557,3,3,NA,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
LRRC4B,0.68425189864976,6.93035918555259,200.639847651768,7.60069296558375e-31,4.69622606647405e-30,ENSG00000131409,0.583166082145991,6.65257336483657,104.865083923827,4.00019333083465e-20,1.0019901741314e-19,ENSG00000131409,3,NA,NA,3,3,3,2,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
LRRC8C-DT,-0.882809985878707,6.94143456419571,340.713267320259,8.59851823389236e-53,9.64495982656293e-52,ENSG00000231999,-0.0821763823395956,6.57426880531073,2.56101455850836,0.207594121075138,0.227157402786057,ENSG00000231999,4,4,4,3,3,3,3,4,cis,TRUE,Towards UnRx cis,deepskyblue4
LRRFIP1,0.602361922016776,7.46185975091613,188.993864641631,3.32786275899297e-42,2.84985548652276e-41,ENSG00000124831,-0.16667581334366,7.42947011093155,16.7260432295147,4.40743232764076e-05,6.18572630513254e-05,ENSG00000124831,NA,2,2,2,2,2,2,2,unkn,FALSE,0,0
LSM14A,0.617848371386939,8.08276145606841,447.47519279541,5.20515458867474e-95,1.23690261173531e-93,ENSG00000257103,0.960293550891432,7.91895043125358,908.34492058236,3.33049932069262e-179,1.24487709591119e-177,ENSG00000257103,4,NA,3,3,3,3,2,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
LSM6,0.840915100302867,7.71503825859506,596.27650499698,3.4034117757181e-124,1.18917816330666e-122,ENSG00000164167,0.418442948505287,7.66011332369741,152.921481695348,1.80563569943381e-34,6.82143372450387e-34,ENSG00000164167,2,2,2,2,2,2,2,3,trans,TRUE,Towards UnRx trans,deepskyblue
LSM8,1.6841001599624,7.53634293098236,1664.88211561346,1.71093109041732e-312,3.65047169674574e-310,ENSG00000128534,0.429723077824914,7.57180003198511,137.966526210879,2.54762402874076e-31,8.83855919187267e-31,ENSG00000128534,3,3,3,2,2,2,2,3,cis,TRUE,Towards UnRx cis,deepskyblue4
LUZP1,0.526327595493688,7.11210173555804,112.823460569004,4.60086147194495e-26,2.40299160628458e-25,ENSG00000169641,0.408589344264382,6.87766051093693,56.9117041070457,5.66470776439854e-14,1.15544309162761e-13,ENSG00000169641,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
LY6E,0.685889456042945,7.61056015922332,333.086323915522,5.46697087018745e-72,9.13713064770662e-71,ENSG00000160932,1.04707927734127,7.40302877037313,642.697978678972,3.50574053701126e-131,7.66192632241842e-130,ENSG00000160932,NA,2,2,1,4,NA,1,2,unkn,TRUE,0,0
LYRM9,0.54099198021664,7.02182707264555,116.716609424809,2.00447975182221e-24,9.81011369022604e-24,ENSG00000232859,0.98223354448794,6.72532017607546,293.326699883357,3.24038258410201e-61,2.28816868989526e-60,ENSG00000232859,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
LYST,0.554483420045491,6.98856842347778,120.001885825926,6.57115757716869e-24,3.13043079258184e-23,ENSG00000143669,0.767453078306201,6.7016390640356,174.6667600661,3.12713773044852e-37,1.27816317282397e-36,ENSG00000143669,NA,NA,NA,4,4,4,4,NA,unkn,TRUE,0,0
MAD2L1,0.604052620991904,8.22329963722618,171.025163627134,2.00847157082799e-38,1.54692418680976e-37,ENSG00000164109,1.07096564734944,8.05389325895398,401.068753469725,6.40863947696823e-85,7.20410078505525e-84,ENSG00000164109,2,2,2,2,2,2,2,3,trans,TRUE,Towards UnRx trans,deepskyblue
MAF,-0.633186668672816,7.01722325429201,140.506725163779,5.77052094504916e-32,3.6694219427364e-31,ENSG00000178573,-0.156012889502033,6.68360347967526,6.58525360224464,0.0118449674390192,0.0143853117761132,ENSG00000178573,3,3,NA,2,3,3,2,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
MAGEA9B,0.507072956797694,6.97876642854868,106.713052149412,5.15299420534878e-20,2.10485645178157e-19,ENSG00000267978,-0.953210618783106,6.87793474620518,372.174223832085,3.30320662572531e-79,3.31826397786537e-78,ENSG00000267978,1,1,1,1,1,1,1,1,trans,FALSE,Away from UnRx trans,coral2
MAGED1,1.10906227136364,8.43346575103875,1526.72109082326,5.38628363242008e-290,9.15485631625568e-288,ENSG00000179222,0.366685285375923,8.56147593587395,172.142800174274,1.69363629176127e-38,7.17759803455557e-38,ENSG00000179222,5,5,5,5,5,NA,NA,NA,unkn,TRUE,0,0
MAGI2,-0.608820809440356,7.31566414272918,183.943549091809,3.82989906757591e-41,3.19785410904673e-40,ENSG00000187391,0.546663095663442,6.90625951708276,106.250342252209,1.36115859133087e-24,3.92218348654261e-24,ENSG00000187391,3,3,3,2,2,2,2,3,cis,FALSE,Away from UnRx cis,darkred
MALAT1,0.78834202394256,13.1929160289241,1294.51804305014,4.80716183924355e-251,5.73883558618266e-249,ENSG00000251562,0.780017994672473,13.2836747807715,760.820377987743,6.99686458933052e-153,2.02220856901471e-151,ENSG00000251562,3,3,3,3,3,3,2,3,cis,TRUE,Towards UnRx cis,deepskyblue4
MAN1A1,-0.579387489866543,6.94122540412107,139.144875486,3.97094721720052e-24,1.91261569135864e-23,ENSG00000111885,0.0248986288240059,6.59655997213285,0.213619226185768,0.688395261424935,0.708488526498634,ENSG00000111885,3,NA,3,3,3,3,4,NA,cis,FALSE,Away from UnRx cis,darkred
MAN1B1-DT,-0.557713578101844,7.00643895726166,120.752008222151,3.77971392054777e-25,1.89471254748788e-24,ENSG00000268996,0.42366050846783,6.63653518329826,55.3081233057325,2.6480450467081e-11,4.88422327882795e-11,ENSG00000268996,2,NA,2,2,3,2,2,2,trans,FALSE,Away from UnRx trans,coral2
MANF,0.64466344170437,7.57806171726153,254.276802880017,8.20541388518963e-56,9.77243354402395e-55,ENSG00000145050,0.713806505621612,7.40491092045035,280.514219769454,8.17460466026298e-61,5.71142457703183e-60,ENSG00000145050,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
MANSC1,-1.2330971734692,7.04488760956501,619.332224245561,6.24774629042076e-125,2.21386571732648e-123,ENSG00000111261,-1.42161638371196,6.78395880905188,755.772744326077,3.05316965521222e-151,8.70523682286654e-150,ENSG00000111261,3,3,NA,5,5,5,5,3,cis,TRUE,Towards UnRx cis,deepskyblue4
MAP1B,-2.40804841707528,8.7081424594743,3053.58481387298,0,0,ENSG00000131711,-1.06774967437938,7.84411345303273,407.10655625337,4.15168980868208e-86,4.72729545707633e-85,ENSG00000131711,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
MAP1LC3A,-0.655373043261072,7.66859882371527,272.530136066098,1.39191107471207e-59,1.80337005907139e-58,ENSG00000101460,1.14838112151494,7.14478893307539,519.205134191789,7.26697608049166e-108,1.1205549997003e-106,ENSG00000101460,4,4,NA,3,3,3,2,4,cis,FALSE,Away from UnRx cis,darkred
MAP2K4,0.841963269928419,7.12392930920382,303.949999959676,4.86728986106513e-66,7.19899450247214e-65,ENSG00000065559,0.358958007152591,6.93701050207479,49.4797940143987,2.36451798358289e-12,4.54100784864557e-12,ENSG00000065559,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
MAP2K5,-0.686652118733013,7.08722013496146,202.598446872837,9.58400623845611e-45,8.7930845891343e-44,ENSG00000137764,0.273462208468399,6.70756471515534,24.0724821102217,5.12516576281882e-06,7.55911927483233e-06,ENSG00000137764,NA,NA,NA,NA,2,2,2,NA,unkn,FALSE,0,0
MAP3K10,0.533129380722033,6.94324127299995,121.104048676935,2.15623829223526e-20,8.93871748430557e-20,ENSG00000130758,0.492628386856386,6.66306231139015,77.4120912925746,2.07375534169528e-15,4.45043294876297e-15,ENSG00000130758,NA,NA,NA,3,3,3,2,3,unkn,TRUE,0,0
MAP3K21,0.732143949820677,6.96896975049225,218.564610182635,5.24916721674743e-38,3.97873385106147e-37,ENSG00000143674,0.336202646612174,6.72339811346377,35.7144685159196,8.08153708172932e-09,1.35263448181223e-08,ENSG00000143674,NA,NA,NA,4,4,4,4,NA,unkn,TRUE,0,0
MAP3K4,-0.516561131148528,7.22418370241502,126.789098723699,4.78841290639377e-29,2.77401528742442e-28,ENSG00000085511,0.351104630441264,6.85721080672122,42.0209708431706,1.0183153086414e-10,1.83473672880408e-10,ENSG00000085511,NA,NA,NA,3,3,3,NA,3,unkn,FALSE,0,0
MAP7D1,0.576403789247364,7.12900010824557,140.030691193617,7.28347586035384e-32,4.60811961688507e-31,ENSG00000116871,0.361083690280007,6.91097355450214,48.2779826175024,4.32999345256931e-12,8.24085475733684e-12,ENSG00000116871,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
MAP7D2,2.21655254310181,7.5975803378265,2370.76902162514,0,0,ENSG00000184368,1.61154907404142,7.5320443223344,1138.94061818285,9.7487456095262e-219,5.39906968887792e-217,ENSG00000184368,NA,NA,NA,NA,7,NA,NA,5,unkn,TRUE,0,0
MAP9,0.815170434005377,7.61042134540934,429.155711821456,2.33399732484318e-91,5.28336911366307e-90,ENSG00000164114,0.64146667088447,7.48767428342696,250.546839608526,1.04590200155357e-54,6.47748909393073e-54,ENSG00000164114,2,2,2,2,2,2,2,3,trans,TRUE,Towards UnRx trans,deepskyblue
MAPK1,-0.505676712036175,7.06587476480678,105.471192163194,1.32137146722186e-23,6.23269664783669e-23,ENSG00000100030,-0.5184040431448,6.7949451888938,97.2169591699249,1.15613781940132e-22,3.12778154824223e-22,ENSG00000100030,2,2,2,2,2,2,2,1,trans,TRUE,Towards UnRx trans,deepskyblue
MAPKAPK2,0.57462152110087,7.03423326792151,131.209305105064,8.339779526525e-28,4.61286867578558e-27,ENSG00000162889,0.0975413362601279,6.8194331496861,3.21614429286233,0.0729942985274835,0.0833028039512052,ENSG00000162889,NA,NA,NA,4,4,4,4,NA,unkn,TRUE,0,0
MAPKAPK5,0.906930483666629,7.08186644375838,339.528071961939,2.0663420270628e-71,3.3913711697849e-70,ENSG00000089022,0.286615827400525,6.89546714080237,30.8076623373219,3.04280490321812e-08,4.97177728090864e-08,ENSG00000089022,NA,2,NA,2,2,2,2,2,unkn,TRUE,0,0
MAPKAPK5-AS1,0.609914124382505,7.0800357844386,152.930568400593,1.46690912200336e-33,9.72251465660917e-33,ENSG00000234608,0.167400169393111,6.8755470360451,10.278871613055,0.00135672006121829,0.0017501688789716,ENSG00000234608,NA,2,NA,2,2,2,2,2,unkn,TRUE,0,0
MARCH5,0.594079816089937,7.15380698512333,157.82936156506,1.22887857269353e-35,8.70897125580969e-35,ENSG00000198060,0.275896210078764,6.95564982359798,31.2085311581564,2.47913548794778e-08,4.06641265180829e-08,ENSG00000198060,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
MARCKS,-0.939367450118673,9.31578537412066,1586.39592391204,8.99046095339068e-300,1.70106306491701e-297,ENSG00000277443,-0.278988339882448,8.91322476634972,107.735761050346,6.5654896319358e-25,1.9100591123932e-24,ENSG00000277443,3,NA,3,3,3,3,3,NA,trans,TRUE,Towards UnRx trans,deepskyblue
MARCKSL1,0.642941411052543,9.60727642091444,1141.04246715495,1.80526024211872e-224,1.77481859882024e-222,ENSG00000175130,0.596825046070148,9.62990024048807,907.890035260932,4.00309451733522e-179,1.49101175367507e-177,ENSG00000175130,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
MARK2,0.680701121676415,7.1560864310013,203.775932263151,2.6521905770477e-45,2.47636565238681e-44,ENSG00000072518,1.0259149026536,6.89091400441295,367.950205712327,2.27706917811661e-78,2.25321213901941e-77,ENSG00000072518,3,3,3,3,3,3,2,3,cis,TRUE,Towards UnRx cis,deepskyblue4
MARK4,0.533537475591875,6.99317830113576,114.24291696699,4.32436262620227e-22,1.92646416772796e-21,ENSG00000007047,0.37297837253978,6.73429068603531,43.6933418546888,1.42767002012321e-10,2.55574436839792e-10,ENSG00000007047,3,NA,NA,3,3,3,2,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
MASTL,-0.658627904680233,6.95165012614263,177.555226492924,4.03170201882756e-32,2.57515336591101e-31,ENSG00000120539,-0.165688675850809,6.61318438455403,9.21982296407299,0.00798104290166998,0.00982125079267858,ENSG00000120539,2,2,2,2,2,2,2,1,trans,TRUE,Towards UnRx trans,deepskyblue
MBOAT7,0.656239939360238,7.15682960925205,193.20122214688,4.35689354559983e-43,3.79921117176305e-42,ENSG00000125505,0.0960692004039483,6.99239877308186,3.91108975090885,0.0480402776284195,0.0556776659092167,ENSG00000125505,3,NA,NA,3,3,3,2,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
MBP,-1.03737506185355,7.14923080247607,387.895124798185,4.37901261738913e-83,8.71284494586868e-82,ENSG00000197971,0.330517496107851,6.70960850858491,31.5652781656686,2.0661123398695e-08,3.39790676790105e-08,ENSG00000197971,NA,NA,NA,2,1,1,2,2,unkn,FALSE,0,0
MBTPS2,0.979134790043546,7.19155176725544,421.686601136042,7.25654901621778e-90,1.59931150625565e-88,ENSG00000012174,0.449816854429724,7.02837469657464,84.2473924904158,6.97703392491149e-20,1.73165332843064e-19,ENSG00000012174,NA,NA,NA,NA,7,NA,NA,5,unkn,TRUE,0,0
MCL1,-0.522277809302338,7.91536849119191,194.945016528849,1.87697624607274e-43,1.65835399080329e-42,ENSG00000143384,-0.200057299732502,7.6594934332086,25.5572999951544,4.49591190037587e-07,6.9835177800552e-07,ENSG00000143384,4,NA,4,4,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
MCOLN3,1.59466352309084,7.16562208015328,950.473000921204,1.72005037309201e-190,1.31669199552418e-188,ENSG00000055732,1.33506696300337,6.96604319207593,555.96952459437,7.0843393996565e-115,1.2145565991826e-113,ENSG00000055732,4,4,4,3,3,3,3,4,cis,TRUE,Towards UnRx cis,deepskyblue4
MCRIP1,0.520744432161843,8.3561317172956,425.182461857241,1.45158159635769e-90,3.22759650737804e-89,ENSG00000225663,0.834983184091166,8.21201067621973,917.484460973879,8.29982142251748e-181,3.21464662316452e-179,ENSG00000225663,NA,NA,3,3,3,3,NA,NA,unkn,TRUE,0,0
MCUB,0.590185821753186,7.23583521821337,164.981227560917,3.78542719518059e-37,2.79942949212913e-36,ENSG00000005059,0.935786066707668,6.97927867279293,324.770734561575,9.52100490805139e-70,8.0313548578443e-69,ENSG00000005059,2,2,2,2,2,2,2,3,trans,TRUE,Towards UnRx trans,deepskyblue
MDK,0.899139106920833,9.94365286974885,2025.3091287843,0,0,ENSG00000110492,0.877249852774189,9.99263202051436,1587.60862104173,1.24840215985928e-290,1.15838579359574e-288,ENSG00000110492,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
MED10,-0.542735547213974,7.52029544548898,193.280417021669,4.19338386994203e-43,3.65981318083365e-42,ENSG00000133398,-0.821694667183181,7.39080963086338,412.408271599816,3.76718949320266e-87,4.33616218270922e-86,ENSG00000133398,2,2,2,2,2,2,2,1,trans,TRUE,Towards UnRx trans,deepskyblue
MED11,0.629007283984642,7.09471777472008,166.366381599757,9.30816084160033e-37,6.8083323792537e-36,ENSG00000161920,-0.224248815915466,6.95145582532114,20.0587439476448,7.72955564197631e-06,1.12714694762649e-05,ENSG00000161920,3,3,3,3,3,3,3,3,trans,FALSE,Away from UnRx trans,coral2
MED13L,1.22653246463381,7.17811540769546,630.549388498612,8.44446298165763e-131,3.14799534498374e-129,ENSG00000123066,0.859113293664522,6.99039778343543,273.323607678807,2.36333798537283e-59,1.61286381995315e-58,ENSG00000123066,NA,2,NA,2,2,2,2,2,unkn,TRUE,0,0
MED15,-0.663442057409366,6.94440812643831,194.605443606563,1.61283855323793e-31,1.01021517875515e-30,ENSG00000099917,-0.907321236509591,6.6708585601624,295.164588191678,1.95405077013653e-51,1.12275660220012e-50,ENSG00000099917,2,2,2,2,2,2,2,1,trans,TRUE,Towards UnRx trans,deepskyblue
MED19,0.755059410938067,7.38102457741299,300.315041437057,2.70427917112196e-65,3.94738159068574e-64,ENSG00000156603,0.449634819164419,7.23509445223965,101.426768689931,1.45626714519931e-23,4.05378785839956e-23,ENSG00000156603,3,NA,NA,NA,NA,NA,2,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
MED31,0.668872584939204,7.22373101318511,215.417382419632,9.78600657498043e-48,9.70663441482728e-47,ENSG00000108590,-0.796634205911681,7.26696729172729,366.838516064472,3.78603282226686e-78,3.72892506461256e-77,ENSG00000108590,3,3,3,3,3,3,3,3,trans,FALSE,Away from UnRx trans,coral2
MED4,-0.705981107524199,7.286234946726,266.503793479815,2.43681144426324e-58,3.08150632573415e-57,ENSG00000136146,-0.56590571445189,7.01803678530191,149.831758909815,8.05708142879734e-34,2.99360053929815e-33,ENSG00000136146,2,2,2,2,2,2,2,NA,trans,TRUE,Towards UnRx trans,deepskyblue
MEIOB,0.516841861457966,7.19890530431871,107.327150460677,6.91593855977961e-25,3.44013054947767e-24,ENSG00000162039,0.144160798912298,7.0230993790579,7.41907043572667,0.00648298151447874,0.00803573687135646,ENSG00000162039,2,2,NA,3,3,3,3,2,cis,TRUE,Towards UnRx cis,deepskyblue4
MELTF-AS1,-0.982342409765882,7.1232192661572,413.124959137811,3.75327936645173e-88,8.05950438689035e-87,ENSG00000228109,0.248160178668849,6.7026796146329,18.8065047826724,2.57339798182116e-05,3.65584258013756e-05,ENSG00000228109,NA,3,3,3,3,3,3,3,unkn,FALSE,0,0
MEST,-0.810920400193964,7.53636713633199,256.148285176214,3.36390527439644e-56,4.03507680522099e-55,ENSG00000106484,1.81195078228142,6.94780068451356,834.336203507891,4.19427518690286e-166,1.38647009147058e-164,ENSG00000106484,3,3,NA,2,2,2,2,3,cis,FALSE,Away from UnRx cis,darkred
METTL26,0.511513556509277,7.72705250524735,223.49488940885,2.02366994816805e-49,2.09209920002363e-48,ENSG00000130731,0.557356009731005,7.57531960370351,244.358398706244,1.93448891418473e-53,1.16003535908425e-52,ENSG00000130731,2,2,NA,3,3,3,3,2,cis,TRUE,Towards UnRx cis,deepskyblue4
MEX3A,0.688550232234434,8.49092505753451,542.723125437709,8.6966978369578e-114,2.64274199724281e-112,ENSG00000254726,0.507395956186123,8.48122039426376,287.300569189031,3.43573010840803e-62,2.47525473419147e-61,ENSG00000254726,NA,NA,NA,7,7,7,7,NA,unkn,TRUE,0,0
MEX3D,0.581096586158049,6.94305980658686,141.220921973592,2.76704573293964e-23,1.28581717376824e-22,ENSG00000181588,0.465466266536478,6.66933534386122,67.1736041675908,3.48853864717953e-14,7.16539064269226e-14,ENSG00000181588,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
MFAP4,-0.735388760431905,7.04962234671994,181.868542110149,1.04588433917215e-40,8.58978554727138e-40,ENSG00000166482,-1.24475689552425,6.8494629006585,437.240792231083,5.15455486064233e-92,6.36972912568628e-91,ENSG00000166482,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
MFSD3,0.590996407985768,7.11437456389005,143.928880247437,1.0829413174407e-32,7.04263004623561e-32,ENSG00000167700,1.01695650963782,6.83287534690863,329.366981100514,1.13912861419428e-70,9.75684411412723e-70,ENSG00000167700,NA,2,2,1,4,NA,1,2,unkn,TRUE,0,0
MFSD4B,-0.832856594225882,7.06891188435995,289.755939600518,5.75951113892065e-61,7.68923366918761e-60,ENSG00000173214,-0.240390801199822,6.71736574431396,19.1510260087923,2.90919003736023e-05,4.11684444350455e-05,ENSG00000173214,3,NA,3,3,3,3,3,NA,trans,TRUE,Towards UnRx trans,deepskyblue
MGST1,-1.43945784493333,7.17195089566055,867.093542689124,2.89609953515063e-175,1.82654629801827e-173,ENSG00000008394,-3.60211711083905,7.65966496461405,8852.78475412198,0,0,ENSG00000008394,3,3,NA,5,5,5,5,3,cis,TRUE,Towards UnRx cis,deepskyblue4
MICU2,0.864211387184498,7.33652880467789,410.945464119861,1.02593399015334e-87,2.18895022409738e-86,ENSG00000165487,0.87563713753625,7.1406908882325,369.323203370465,1.21548453125802e-78,1.20840182064355e-77,ENSG00000165487,2,2,2,2,2,2,2,3,trans,TRUE,Towards UnRx trans,deepskyblue
MIER1,-1.1948661869251,8.03187060794594,993.817888957652,2.55932560123123e-198,2.05319337033174e-196,ENSG00000198160,0.697804740302099,7.35331406000219,248.835621778229,2.34236870811382e-54,1.4388836349842e-53,ENSG00000198160,3,3,NA,3,3,3,3,3,trans,FALSE,Away from UnRx trans,coral2
MIF,-1.24017036398834,8.0420161341686,1728.41248593569,1.13635098543487e-322,2.53208643493639e-320,ENSG00000240972,-0.059359871886462,7.48983605671017,2.59598608599957,0.10721739146491,0.120705147607047,ENSG00000240972,2,2,2,2,2,2,2,1,trans,TRUE,Towards UnRx trans,deepskyblue
MINOS1,0.701771288337002,8.20992321634002,638.113771884328,2.981448771376e-132,1.14551602602906e-130,ENSG00000173436,0.0615390410626665,8.29185667130233,5.23315937184233,0.0222146800384469,0.0264238036035861,ENSG00000173436,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
MIPEP,0.601453861049717,6.99248141555423,148.704421389626,2.29712811082836e-27,1.24862768537544e-26,ENSG00000027001,0.3840265667974,6.74011618035716,48.0137723848616,1.59708409973551e-11,2.97010471290475e-11,ENSG00000027001,2,2,2,2,2,2,2,3,trans,TRUE,Towards UnRx trans,deepskyblue
MIPOL1,-2.06461036323564,7.78521822846673,2213.20640769811,0,0,ENSG00000151338,0.326184796948266,6.95131651868172,39.0265743723744,4.63931695341e-10,8.13302862664418e-10,ENSG00000151338,2,2,2,2,2,2,2,2,trans,FALSE,Away from UnRx trans,coral2
MIS18A,0.848430268076865,7.69767744194207,419.892525120283,1.65801247187471e-89,3.61446718868687e-88,ENSG00000159055,1.16551697062323,7.51796745716432,639.863621867753,1.18186958295015e-130,2.56184763287843e-129,ENSG00000159055,NA,3,3,3,3,3,3,NA,unkn,TRUE,0,0
MLEC,0.873738980787524,8.00945459157951,840.264015706734,2.56756129296922e-170,1.5417667452632e-168,ENSG00000110917,0.851380860094217,7.91903696132954,717.889557188973,4.6296828147107e-145,1.23668648520227e-143,ENSG00000110917,NA,NA,NA,3,3,3,3,3,unkn,TRUE,0,0
MON1B,-0.7666221094492,7.01878478067504,242.269806271258,1.08726330434287e-47,1.07631553958048e-46,ENSG00000103111,-0.163778973271061,6.66873412968239,8.76308624032579,0.00607285440668774,0.00753886326885846,ENSG00000103111,3,3,NA,2,3,3,2,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
MORC3,0.518302251413872,7.12348642799837,111.532558991208,8.69192179831913e-26,4.49060235927585e-25,ENSG00000159256,0.764996729506868,6.85602498508488,195.025313843472,2.89933811521637e-43,1.39215608637125e-42,ENSG00000159256,NA,3,3,3,3,3,3,NA,unkn,TRUE,0,0
MPDU1,0.506670968961887,7.30436384629174,136.215383469992,4.71263603395376e-31,2.92621140238317e-30,ENSG00000129255,-0.0338562552566482,7.1819802504056,0.641760382718125,0.423123899113106,0.448387558086399,ENSG00000129255,3,3,3,3,3,3,3,3,trans,FALSE,Away from UnRx trans,coral2
MPHOSPH8,0.821340702373914,7.8142755217254,578.943608675894,7.74031102870556e-121,2.63118098291049e-119,ENSG00000196199,1.12476798141088,7.64369803639372,903.564635479042,2.30358745896183e-178,8.49036520588787e-177,ENSG00000196199,2,2,2,2,2,2,2,NA,trans,TRUE,Towards UnRx trans,deepskyblue
MPP5,-0.53614367701737,7.03562957904497,118.497219954005,2.00462470604769e-25,1.01990748616166e-24,ENSG00000072415,0.0791874422630068,6.69350866823631,1.97244136588196,0.184327930937675,0.202916105053463,ENSG00000072415,2,2,2,2,2,2,2,2,trans,FALSE,Away from UnRx trans,coral2
MPRIP,0.731088645781699,7.25651439130838,253.632860815848,1.11528065290307e-55,1.32355436536236e-54,ENSG00000133030,0.390254043698263,7.08773336942347,68.0900888196055,2.12695500767972e-16,4.72666598135211e-16,ENSG00000133030,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
MRC2,-0.64212886790272,6.94570297124293,172.148598209786,6.2976581822599e-30,3.75910215783942e-29,ENSG00000011028,0.546618010987509,6.56755591324241,111.86377737463,5.08654129707182e-16,1.11375354668652e-15,ENSG00000011028,NA,NA,3,3,3,3,3,NA,unkn,FALSE,0,0
MRM3,0.701049855398075,7.02995644071724,206.593974400061,2.48861098077029e-40,2.02234934482694e-39,ENSG00000171861,0.117481807449821,6.82516767465558,5.04842999528037,0.0247051616748457,0.0292873697407282,ENSG00000171861,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
MRPL16,0.883725870290492,7.14110971519751,345.774920463336,1.43839987314168e-74,2.48694378066633e-73,ENSG00000166902,-0.315340078529282,7.06779414120761,49.317107123581,2.56624475539048e-12,4.9168152549394e-12,ENSG00000166902,3,NA,2,2,2,2,2,NA,cis,FALSE,Away from UnRx cis,darkred
MRPL17,0.638609365988669,7.25595937978527,202.793934076777,4.25722578645892e-45,3.94560630190481e-44,ENSG00000158042,-0.491517083023995,7.23505616634918,136.696751507073,4.72281362560411e-31,1.62570525648032e-30,ENSG00000158042,2,2,2,2,2,2,2,2,trans,FALSE,Away from UnRx trans,coral2
MRPL21,0.808103178612673,7.92775827389347,656.75444139321,8.02997737418998e-136,3.30018906181873e-134,ENSG00000197345,0.507014099865045,7.88117816632185,265.910930557358,7.63029616389833e-58,5.07630646677463e-57,ENSG00000197345,3,3,3,3,3,3,2,3,cis,TRUE,Towards UnRx cis,deepskyblue4
MRPL28,0.559615103549323,7.58200633982188,226.525349691673,4.73092708744276e-50,4.97292838919035e-49,ENSG00000086504,0.231056769608823,7.48244888375793,38.932200350897,4.86672054678025e-10,8.52038562460137e-10,ENSG00000086504,2,2,NA,3,3,3,3,2,cis,TRUE,Towards UnRx cis,deepskyblue4
MRPL33,0.563146589086224,7.92713529985428,331.668268764873,1.06287961341313e-71,1.75883774972061e-70,ENSG00000243147,-1.1456108782732,8.35459842822372,2062.61485581891,0,0,ENSG00000243147,NA,NA,3,3,3,3,3,3,unkn,FALSE,0,0
MRPL41,1.08850467166781,7.48712823418985,660.69044288869,1.42086239163343e-136,5.88777192698348e-135,ENSG00000182154,-0.0586078392560541,7.52552804308507,2.36075363836039,0.124504920129092,0.139381209135944,ENSG00000182154,2,NA,2,2,3,2,2,2,trans,FALSE,Away from UnRx trans,coral2
MRPL49,0.68591964780229,7.3154518280791,243.279903853299,1.55876294379174e-53,1.78032742600724e-52,ENSG00000149792,0.926515977282943,7.08420599282568,363.550753456705,1.70438074496157e-77,1.66012334440179e-76,ENSG00000149792,3,3,3,3,3,3,2,3,cis,TRUE,Towards UnRx cis,deepskyblue4
MRPL57,0.631477733740834,8.11290124601995,506.914390752753,9.07911496361468e-107,2.54316661606503e-105,ENSG00000173141,0.474348642802019,8.05534845158102,267.7795872173,3.17586748905932e-58,2.12756974662885e-57,ENSG00000173141,2,2,2,2,2,2,2,3,trans,TRUE,Towards UnRx trans,deepskyblue
