gene_symbol,logFC.x,logCPM.x,F.x,PValue.x,FDR.x,ensembl_gene_id.x,cnchange.x,color.x,mlog10FDR.x,logFC.y,logCPM.y,F.y,PValue.y,FDR.y,ensembl_gene_id.y,cnchange.y,color.y,mlog10FDR.y,A,B,C,D,E,F,G,H,I,J,K,ct,col,label,color
MRPS28,0.569739761751452,6.58655504250057,11.1180035842809,0.00207143549671911,0.00644909138166649,ENSG00000147586,0.0691207860862799,blue,2.19050146919813,0.473210307013204,6.59439164679775,9.84187546030178,0.00241690972879356,0.006474268701079,ENSG00000147586,0,black,2.18880928006872,4,4,NA,4,3,4,3,3,4,4,3,trans,TRUE,Towards UnRx trans,deepskyblue
MSRB2,0.873273476954176,7.25221151337058,37.4366550028394,2.3711575072632e-09,2.57601487394961e-08,ENSG00000148450,-0.01522015773473,blue,7.58905163368195,0.9873212258801,7.13995144815459,65.9202822314563,2.74415901766692e-15,4.12613549344935e-14,ENSG00000148450,0,black,13.3844565148284,1,1,1,1,1,1,1,1,1,1,1,trans,TRUE,Towards UnRx trans,deepskyblue
MTCH2,-0.523903840990254,8.09648151547303,22.6901920706182,2.72201763958402e-06,1.72401869470301e-05,ENSG00000109919,0.0898976715998401,blue,4.7634580291364,-0.662667805652605,8.2445451003428,49.0992005051888,6.65912282294761e-12,7.27112792048517e-11,ENSG00000109919,0,black,10.1383982147741,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
MTERF3,0.879357641688914,6.59102214621294,22.9207602033013,2.80828292733647e-06,1.76997229903566e-05,ENSG00000156469,0.90102502256342,blue,4.75203353051395,1.05429489131432,6.54231108642923,53.4090438430184,1.03751998428877e-10,9.96453748261421e-10,ENSG00000156469,1,blue,9.00154285485714,2,2,2,2,1,2,1,2,2,2,2,cis,TRUE,Towards UnRx cis,deepskyblue4
MTUS1,-0.804210987026752,6.54302255788744,15.2263374197675,0.00011297140840316,0.000492723271109727,ENSG00000129422,0.0791633887041601,blue,3.30739692569774,-0.870737267873702,6.59941384924845,20.0983950150531,8.8385090945524e-06,3.98362680173143e-05,ENSG00000129422,0,black,4.39972135436993,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
MYC,-1.19882114401456,8.92933535577763,39.9183327870913,7.48698063323574e-10,8.69477541005158e-09,ENSG00000136997,-2.80808889195755,blue,8.06074163153763,-1.37058171395929,9.19909819858557,59.7879612073763,4.57612758833082e-14,6.28326979643267e-13,ENSG00000136997,0,black,12.2018142917744,3,3,NA,3,2,3,2,2,3,3,2,trans,TRUE,Towards UnRx trans,deepskyblue
NAMPT,-1.16578651305376,8.94607919515385,69.3593869381329,1.54488705561445e-15,3.57214780083269e-14,ENSG00000105835,-0.95108911286324,blue,13.4470705800864,-0.660398517032726,8.70693295334467,28.3723777882904,1.42497416227122e-07,8.80718532099167e-07,ENSG00000105835,-1,blue,6.05516286512638,3,3,3,3,3,3,3,NA,3,3,3,unkn,TRUE,0,0
NANOS1,-0.59857306373024,6.60614591029059,8.82782181269355,0.00315727662080924,0.00928131487847757,ENSG00000188613,-0.02833091383093,blue,2.03239049317602,-1.30088524312234,6.82497526237408,53.5292505218871,8.35106829138201e-13,1.00784208379679e-11,ENSG00000188613,0,black,10.9966075110535,1,1,1,1,1,1,1,1,1,1,1,trans,TRUE,Towards UnRx trans,deepskyblue
NANS,-0.764953520019844,7.55717800512486,35.044943539138,7.26208860803106e-09,7.31497247825859e-08,ENSG00000095380,0.0363791071180599,blue,7.13578730351856,-0.683275436898074,7.59353079856941,33.888424416507,9.58255200058007e-09,7.02006125793294e-08,ENSG00000095380,0,black,7.15365909814567,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
NDRG1,-0.669679311779307,8.67516210148935,11.7358813202062,0.000680690249949022,0.00244669451327384,ENSG00000104419,-0.18130585803499,blue,2.61142025193206,-0.155861659937238,8.42894381965195,0.636622660203033,0.425257095365427,0.529881548524888,ENSG00000104419,0,black,0.275821203175504,3,3,NA,3,2,3,2,2,3,3,2,trans,TRUE,Towards UnRx trans,deepskyblue
NDUFB2,1.87672663755399,8.98619861515887,488.339700825379,5.79469826437744e-70,6.41224753655252e-67,ENSG00000090266,-0.66105635836415,blue,66.1929897206155,2.98289053498538,8.38102592187079,1263.07252365905,8.07784035881359e-149,1.85224879427596e-145,ENSG00000090266,0,black,144.73230067925,3,3,3,3,3,3,4,3,NA,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
NDUFB6,1.45593483172359,6.85295216853416,90.0591469494535,2.71455239582311e-19,8.44454733254853e-18,ENSG00000165264,0.011489848587095,blue,17.0734236256957,1.25002602618907,6.80801595491647,89.3152402883615,7.78248677954141e-20,1.73254778499888e-18,ENSG00000165264,0,black,17.7613147783755,1,1,1,1,1,1,1,1,1,1,1,trans,TRUE,Towards UnRx trans,deepskyblue
NDUFB8,1.05982358730503,7.38458428021419,70.1706455394895,1.09201452468549e-15,2.59470690436005e-14,ENSG00000166136,-0.00225712394361999,blue,13.5859116925393,1.20168348033465,7.24296057767651,122.988114658372,4.30682078644042e-26,1.37160278657054e-24,ENSG00000166136,0,black,23.8627716412365,1,1,1,1,1,1,1,1,1,1,1,trans,TRUE,Towards UnRx trans,deepskyblue
NDUFB9,0.920011820760268,8.07044967017817,79.1991694675092,2.40496012150616e-17,6.51357381160376e-16,ENSG00000147684,-0.23093119204395,blue,15.1861806610803,0.760399531546675,8.02540339392989,73.1006888983597,1.05652270388129e-16,1.80119446840133e-15,ENSG00000147684,0,black,14.7444393954569,3,3,NA,NA,2,3,2,NA,3,NA,2,unkn,TRUE,0,0
NDUFC2,1.33126687698561,8.27596426697498,162.893400865711,3.02862736849594e-31,2.11349077444771e-29,ENSG00000151366,0.06949400585614,blue,28.6749996435602,1.41584431340922,8.06899132183824,232.860214737095,1.45123162326701e-44,9.3081793346888e-43,ENSG00000151366,0,black,42.031135258033,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
NEAT1,-0.611841857426412,13.4744396515465,23.7090229667849,1.65273891305091e-06,1.09326350303095e-05,ENSG00000245532,-0.49816451799957,blue,4.96127514992583,-0.247340029619766,13.2501041524822,5.19044028749784,0.0230677331245536,0.047058996489859,ENSG00000245532,0,black,1.3273573381792,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
NEK6,-0.598081914934757,6.85230372938901,12.6390897538891,0.000425908713044848,0.0016283755632998,ENSG00000119408,-0.0533031305409102,blue,2.78824542361251,-0.711570057710356,6.93392443753307,22.5642640527459,2.55428014426884e-06,1.27394548576584e-05,ENSG00000119408,0,black,4.89484915578216,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
NFIB,0.829939954275481,6.99585681405114,25.746682977352,6.12965146382994e-07,4.47083618068048e-06,ENSG00000147862,-0.00431906863844,blue,5.34961124315589,0.156144695322808,7.14773964851278,1.29312679805958,0.255933632473119,0.352043082939929,ENSG00000147862,0,black,0.453404184424925,1,1,1,1,1,1,1,1,1,1,1,trans,TRUE,Towards UnRx trans,deepskyblue
NFKB2,-0.570315678110297,6.71535736600936,10.2207746698162,0.0015061790166524,0.00491236322652189,ENSG00000077150,-0.10331971281584,blue,2.30870952838114,0.0851016867571511,6.61959400804083,0.284298082779456,0.594098404261202,0.688274670188675,ENSG00000077150,0,black,0.16223821301158,1,1,1,1,1,1,1,1,1,1,1,trans,FALSE,Away from UnRx trans,coral2
NFRKB,-0.764314433823609,6.71895748371357,18.3752457776257,2.30766700523459e-05,0.000119967708876155,ENSG00000170322,0.0936767605941702,blue,3.92093563515319,-0.805706763746719,6.78822080510487,23.3616454937676,1.71350680488528e-06,8.7751448433321e-06,ENSG00000170322,-1,blue,5.05674570629909,3,3,3,3,4,3,3,3,3,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
NINJ1,-0.624323755367784,7.71945360293873,19.2041304677894,1.52559057870864e-05,8.25592409377279e-05,ENSG00000131669,-0.01533682485092,blue,4.08323430866831,-0.685889625635145,7.8292544589989,31.41687111901,3.19714013267358e-08,2.17055287171592e-07,ENSG00000131669,0,black,6.66342963087351,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
NKX3-1,-0.895395634222009,6.81688180176229,13.8529678607145,0.00022787831143204,0.00092902389492241,ENSG00000167034,0.0109340192651,blue,3.03197311560863,0.220047241696574,6.61432019618299,1.50484194664286,0.220416624818532,0.31270862843551,ENSG00000167034,0,black,0.504860135289749,2,2,2,2,2,2,2,2,2,2,2,trans,FALSE,Away from UnRx trans,coral2
NOM1,-0.810348512356466,6.54284725000957,19.3475641443683,2.47433522406625e-05,0.000127604531595321,ENSG00000146909,-0.91230875029062,blue,3.89413390232413,0.199588666493635,6.44128889391355,1.85340268149869,0.260888498624989,0.357144713969333,ENSG00000146909,0,black,0.44715577340151,1,1,1,1,1,1,2,1,2,1,1,trans,FALSE,Away from UnRx trans,coral2
NR4A3,0.844047052075862,6.79274647608259,17.9658827176176,2.83274339002715e-05,0.000144335557998027,ENSG00000119508,0.07311719669413,blue,3.84062666447146,1.43752030777295,6.66036030043288,80.9356917637435,3.16045272054294e-18,6.14145600695335e-17,ENSG00000119508,0,black,16.2117286547834,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
NSMAF,0.896176656222611,6.59806741008871,25.7683477980138,6.06560048373168e-07,4.4282885341174e-06,ENSG00000035681,-0.0269865663148798,blue,5.35376408953393,1.22966272366394,6.53230273636994,79.0528266546933,1.97750684220213e-16,3.29776231939598e-15,ENSG00000035681,1,blue,14.4817806485989,2,2,2,2,1,2,2,2,2,2,2,cis,TRUE,Towards UnRx cis,deepskyblue4
NSMF,-1.01283045360388,6.68760418875943,35.1665876584221,6.85884071074511e-09,6.94491243731132e-08,ENSG00000165802,0.0254454348553299,blue,7.15833322555376,-0.710141817624336,6.67471249854384,19.3166745273964,1.31302985574986e-05,5.71576166916835e-05,ENSG00000165802,0,black,4.24292588833505,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
NUCB2,0.553039956458864,7.63172180093997,15.8173933867355,8.36738560937174e-05,0.000379249671914532,ENSG00000070081,0.0707544612540301,blue,3.42107478624531,-0.0922770578009757,7.89290028525979,0.728764214396299,0.393630123131537,0.497639626376631,ENSG00000070081,0,black,0.303085044652638,2,2,2,2,2,2,2,2,2,2,2,trans,FALSE,Away from UnRx trans,coral2
NUDT5,-0.515883843894885,7.88537516959147,19.2313953314811,1.50500505737087e-05,8.16942478934463e-05,ENSG00000165609,0.11267724987424,blue,4.08780852114298,-0.245434746178688,7.796834895436,5.59337104591282,0.0183508105578254,0.0386306253009811,ENSG00000165609,0,black,1.4130682620191,3,3,3,3,3,NA,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
NUMA1,-0.507089837359387,6.90218321915869,10.0166074998578,0.00167768835354528,0.00539227136371856,ENSG00000137497,0.10079785019681,blue,2.26822826024127,-0.334266823953732,6.89723432740785,5.25808813710774,0.0221954867661443,0.0455837448766404,ENSG00000137497,0,black,1.34118999875959,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
OLMALINC,0.776049923931723,6.6083821922313,17.2349079870986,4.08927898427957e-05,0.000198717409110599,ENSG00000235823,-0.00225712394361999,blue,3.70176408382389,1.25596953751301,6.52838048262714,72.0779944043686,9.8098626445832e-16,1.53281192804288e-14,ENSG00000235823,0,black,13.8145111286576,1,1,1,1,1,1,1,1,1,1,1,trans,TRUE,Towards UnRx trans,deepskyblue
ORM1,1.16129025885511,7.19786971435489,23.5386260108648,1.79631536800093e-06,1.17917447801146e-05,ENSG00000229314,-0.0485394208408798,blue,4.92842192922955,2.20067882517395,6.90600980762342,133.001612380145,6.81216266875629e-28,2.43117338512968e-26,ENSG00000229314,0,black,25.6141840672694,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ORM2,1.40856239635948,7.06982346233496,35.8661237838147,4.94031915617983e-09,5.11600430264291e-08,ENSG00000228278,-0.0485394208408798,blue,7.2910690989445,2.24499173512227,6.83320500709129,160.421321903414,1.07453099330599e-32,4.68073852772019e-31,ENSG00000228278,0,black,30.3296856184624,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
OTUD6B,0.695093915064509,6.50003772325336,14.2239022540436,0.00104968050505283,0.00357084988675415,ENSG00000155100,0.93909526051014,blue,2.44722840652092,1.03468570318232,6.45803297943922,51.578974718335,9.36521478139423e-09,6.8828325300439e-08,ENSG00000155100,1,blue,7.16223279737386,2,2,2,2,1,2,1,2,2,2,2,cis,TRUE,Towards UnRx cis,deepskyblue4
PABPC1,-0.975970545270098,10.333136893482,138.234919473696,2.14320546886865e-27,1.22068158543063e-25,ENSG00000070756,1.31168891136705,blue,24.913397606919,-1.11343208720411,10.5653600405222,253.228401588333,1.0359258641808e-47,7.85248927790602e-46,ENSG00000070756,1,blue,45.1049926479316,5,5,5,5,4,5,4,5,5,5,5,cis,TRUE,Towards UnRx cis,deepskyblue4
PARP12,0.948727174416578,6.79698338661216,30.8177476316793,5.3616695233915e-08,4.70878595557716e-07,ENSG00000059378,-0.83945675682956,blue,6.32709105056906,1.00942949882733,6.73749767443979,47.2696755753059,1.57776407063439e-11,1.6633623052711e-10,ENSG00000059378,0,black,9.77901314462145,3,3,3,3,3,3,4,3,NA,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
PATL1,0.551729564935017,6.73071552735717,11.0853455643331,0.000956107147664012,0.00329448663959316,ENSG00000166889,0.04484542294302,blue,2.48221224934356,0.710779709812974,6.68553147018427,23.5335106751076,1.57243619373351e-06,8.10701785774241e-06,ENSG00000166889,0,black,5.09113887033903,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
PAXIP1-AS1,-1.17118277215042,6.82881876608636,43.0637630752999,1.75793119532349e-10,2.24331713986422e-09,ENSG00000273344,-1.09450391889337,blue,8.64910932545542,-0.216470429395302,6.64347511868923,1.99320169628081,0.158533105560853,0.238841268758894,ENSG00000273344,0,black,0.621890630449883,1,1,1,1,1,1,2,1,2,1,1,trans,TRUE,Towards UnRx trans,deepskyblue
PCF11,-0.632501773104156,7.01092398940789,14.044741169603,0.000206534957169831,0.000850063644121952,ENSG00000165494,0.0323227123993499,blue,3.07054855751367,-0.172435455672284,6.91432345799866,1.2717757432104,0.259891710489198,0.355992647641416,ENSG00000165494,0,black,0.448558971470201,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
PCMTD1,0.542704647888044,7.96560635092157,17.5285151731699,3.52804342088443e-05,0.000174176063340795,ENSG00000168300,-0.10094167293294,blue,3.75901152942764,1.94653283720953,7.41156496472406,277.417390626787,2.38296434391658e-51,2.02375453355582e-49,ENSG00000168300,1,blue,48.6938421653437,2,2,2,2,1,2,2,2,2,2,2,cis,TRUE,Towards UnRx cis,deepskyblue4
PDAP1,-0.777136985311788,8.07032484855886,51.8777156795164,3.24403520734388e-12,5.12505531438866e-11,ENSG00000106244,-0.96744501092061,blue,10.2903014429348,-0.739609503373048,8.13278928604338,57.2249591748103,1.4970775953111e-13,1.94217761021123e-12,ENSG00000106244,-1,blue,11.7117110568134,3,3,3,3,3,3,3,NA,3,3,3,unkn,TRUE,0,0
PDE7A,0.825611183927729,7.32229012208168,28.3171829775891,1.77294380825066e-07,1.42608751180785e-06,ENSG00000205268,1.05704509070647,blue,5.84585382320147,1.0869655749087,7.16994207513247,69.9162771759817,4.45722642645188e-16,7.15966388501167e-15,ENSG00000205268,1,blue,14.1451073654451,3,2,3,3,2,3,2,3,3,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
PDIA4,-0.926149052877635,7.35202439178415,42.9718269705062,1.83364050631813e-10,2.332246200647e-09,ENSG00000155660,-0.91408354162549,blue,8.63222560574038,0.00671935820903927,7.05888838070354,0.00150010792909088,0.969117763920617,0.984346239684017,ENSG00000155660,0,black,0.00685211342325615,1,1,1,1,1,1,2,1,2,1,1,trans,FALSE,Away from UnRx trans,coral2
PDLIM1,-0.763367460721899,6.7681028931343,16.835891188316,4.99959041981348e-05,0.000238465685910562,ENSG00000107438,-0.0712386732001999,blue,3.62257410505924,-0.441516011329825,6.7393962923019,6.82970163497854,0.00919385326226635,0.0210499306344251,ENSG00000107438,0,black,1.67674933095117,1,1,1,1,1,1,1,1,1,1,1,trans,TRUE,Towards UnRx trans,deepskyblue
PEG10,-1.30988218525271,6.61424688163131,28.1231591464345,1.94619023244744e-07,1.55254269212542e-06,ENSG00000242265,-0.61254979833322,blue,5.80895644867179,-1.13949034164643,6.63451887126237,27.0329313970099,2.76068549437085e-07,1.62314149707496e-06,ENSG00000242265,-1,blue,5.78964361897828,3,3,3,3,3,3,3,NA,3,3,3,unkn,TRUE,0,0
PEX16,-0.541824897766831,7.04691940937727,14.1894761084114,0.000191776194447065,0.000797797208478499,ENSG00000121680,-0.16565791637065,blue,3.09810748763574,-0.459850885342909,7.07173202252999,11.8473285103532,0.000618264347781707,0.00190548407185948,ENSG00000121680,0,black,2.71999467718961,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
PFKP,-0.508717691193966,7.75364537954352,10.6233117645206,0.00121841436325716,0.00406803347318534,ENSG00000067057,0.0780139254410401,blue,2.3906154822095,-0.290172738825104,7.70537303781758,3.58427513019275,0.058817387357479,0.104447836755624,ENSG00000067057,0,black,0.981100550368444,3,3,3,3,3,NA,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
PHLDA2,-0.797917790308181,8.86079061602807,22.5757376470454,2.87931748814267e-06,1.80885590131006e-05,ENSG00000181649,-0.0741406944499201,blue,4.74259602891604,0.00610841373935192,8.42171027308049,0.00184882826078008,0.96571765725294,0.982007338494503,ENSG00000181649,0,black,0.00788526673875351,1,1,1,1,1,1,1,1,1,1,1,trans,FALSE,Away from UnRx trans,coral2
PHPT1,1.18675138717592,7.39775912224894,85.4568364150199,1.79081169879266e-18,5.19536607447489e-17,ENSG00000054148,-0.0686393033908201,blue,16.2843838458887,1.21417161055975,7.28081540862114,123.865553746851,2.98747287248377e-26,9.61442146891971e-25,ENSG00000054148,0,black,24.0170768435539,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
PLEKHB1,-0.580975064258908,6.63806622527513,10.0400839622521,0.00165699552831297,0.00533461652631432,ENSG00000021300,0.0520180323617401,blue,2.2728967939511,-0.757398663649744,6.72460700588247,20.9550205849656,5.73553645900061e-06,2.67989507906029e-05,ENSG00000021300,0,black,4.57188220876118,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
PLEKHF2,1.06764880726881,6.74920722677612,35.5249963830387,5.79700716279522e-09,5.95538693408644e-08,ENSG00000175895,1.00205668122335,blue,7.22509001623336,1.35957933840194,6.65397074357107,86.1818018664421,3.09109060025934e-19,6.51758229553532e-18,ENSG00000175895,1,blue,17.1859134764203,2,2,2,2,1,2,1,2,2,2,2,cis,TRUE,Towards UnRx cis,deepskyblue4
PNPLA8,-1.03350451777061,7.96288231038477,56.5454141393432,4.06850558881847e-13,7.32898704441578e-12,ENSG00000135241,-0.97361372186929,blue,11.1349560460165,-0.393330225303646,7.71122486516262,10.367304267092,0.00135307189233525,0.00385269178704623,ENSG00000135241,0,black,2.41423573288658,3,3,3,3,3,3,4,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
POLE3,0.955949535383975,7.00708218165623,35.9237052663083,4.80883070955298e-09,5.01335163878835e-08,ENSG00000148229,-0.0197337830808402,blue,7.29987183270401,0.685004224058914,7.01938345094075,25.2919880316166,6.54529069025743e-07,3.61865016341417e-06,ENSG00000148229,0,black,5.44145340071127,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
POLR1E,-0.867862364136114,6.67873994939333,20.6358340254982,7.49243527866028e-06,4.32140012423697e-05,ENSG00000137054,-0.00834690353353995,blue,4.3643755199181,-0.672161156150695,6.68369519641732,15.1587073993893,0.000110116803530869,0.000402868497002446,ENSG00000137054,0,black,3.39483669169059,1,1,1,1,1,1,1,1,1,1,1,trans,TRUE,Towards UnRx trans,deepskyblue
POLR2K,0.540666742910803,8.27644814344495,28.3407423734806,1.75299355035181e-07,1.41444667094012e-06,ENSG00000147669,1.21702199885693,blue,5.84941342215753,0.599331707526104,8.17771226946543,47.0718684245918,1.73231533222967e-11,1.81794007176322e-10,ENSG00000147669,1,blue,9.74042043735801,5,5,5,5,4,5,4,5,5,5,5,cis,TRUE,Towards UnRx cis,deepskyblue4
POLR2L,1.96610660483208,7.28184020268694,208.028207817504,7.54878626167765e-38,8.474333098979e-36,ENSG00000177700,-0.43044097614101,blue,35.07189446927,2.34047360297094,7.04392192688762,427.885108744901,6.54806495565662e-72,1.05366406619794e-69,ENSG00000177700,0,black,68.9772978307282,1,1,1,1,1,1,1,1,1,1,1,trans,TRUE,Towards UnRx trans,deepskyblue
POLR3D,0.892817264788343,6.92215548321069,35.5309070770058,5.78095876819263e-09,5.94678706751927e-08,ENSG00000168495,0.01598722795635,blue,7.22571761170368,0.888372805485313,6.87435916993149,43.1277954432906,1.12515411280215e-10,1.0783608696574e-09,ENSG00000168495,0,black,8.96723587971101,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
PON2,-1.07650274715915,8.35703924957796,85.9245564912193,1.47702570867031e-18,4.31737401485292e-17,ENSG00000105854,-1.09810492089548,blue,16.3647803267084,-1.23513936433275,8.58791928953301,151.906521771687,3.18263479062893e-31,1.30901911657617e-29,ENSG00000105854,-1,blue,28.8830540110788,3,3,3,3,3,3,3,NA,3,3,3,unkn,TRUE,0,0
POP7,-0.588941926503569,7.64202758212692,24.1353730112746,1.34211499938076e-06,9.12732465777296e-06,ENSG00000172336,-0.70634843974448,blue,5.03965650139583,-0.513430978624887,7.67138411367017,20.8248308449276,6.12462850523138e-06,2.84574937436587e-05,ENSG00000172336,-1,blue,4.54580335095686,3,3,3,3,3,3,3,NA,3,3,3,unkn,TRUE,0,0
PPA1,-0.594915224856973,8.463127808592,34.7623528038011,8.29346700128935e-09,8.28918650219191e-08,ENSG00000180817,-0.0541215915706801,blue,7.08148808886405,-0.655019066693837,8.5757426363988,52.7485866763486,1.20250184460375e-12,1.42682366348068e-11,ENSG00000180817,0,black,10.8456296966186,1,1,1,1,1,1,1,1,1,1,1,trans,TRUE,Towards UnRx trans,deepskyblue
PPP1CA,-0.744436287001588,8.08007736397805,47.1816990501911,2.68932555495393e-11,3.78754831794057e-10,ENSG00000172531,-0.0377814985349101,blue,9.42164181813819,-0.828199477722301,8.22022890436723,75.8607072829435,3.05292600269768e-17,5.42663513502774e-16,ENSG00000172531,0,black,15.2654693776413,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
PRDX3,-0.671713865926903,7.26043961210359,21.7103578466496,4.40699370697085e-06,2.66483788088964e-05,ENSG00000165672,-0.02833091383093,blue,4.57432920674122,-0.778960292539057,7.37588361571956,34.7054749986612,6.44425704194792e-09,4.8329293204208e-08,ENSG00000165672,0,black,7.31578955619066,1,1,1,1,1,1,1,1,1,1,1,trans,TRUE,Towards UnRx trans,deepskyblue
PRDX5,0.592202948531312,8.92746750137082,41.2605336240273,4.0277929145217e-10,4.88251704473944e-09,ENSG00000126432,-0.07344663680691,blue,8.31135623192677,0.407706386894269,8.95694501205905,28.2999653175511,1.4767510840199e-07,9.10878341804337e-07,ENSG00000126432,0,black,6.04053962413709,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
PRKDC,0.928494439398035,7.86846738830229,44.8464392532659,7.7779839876723e-11,1.03164835562516e-09,ENSG00000253729,0.0559457037056199,blue,8.98646830972041,1.95233234686862,7.43353342087017,277.204020023636,2.56306504323673e-51,2.15673693363002e-49,ENSG00000253729,1,blue,48.6662028244108,2,2,2,2,1,2,2,2,2,2,2,cis,TRUE,Towards UnRx cis,deepskyblue4
PSMC2,-1.14534056980013,7.92177155242918,85.6043906795146,1.68518255832393e-18,4.90730229202148e-17,ENSG00000161057,-0.97948017500013,blue,16.3091571884603,-1.21128669597292,8.08313766576076,135.729989317917,2.22380057594348e-28,8.09392812799747e-27,ENSG00000161057,-1,blue,26.0918406563508,3,3,3,3,3,3,3,NA,3,3,3,unkn,TRUE,0,0
PTGES,-0.707249640984941,7.17080108880079,16.8708463431275,4.91224933453588e-05,0.000234588676604901,ENSG00000148344,0.04888120526396,blue,3.62969295473836,-0.40816987986006,7.12255147082885,6.40447922369461,0.0116417995086892,0.0257919287665935,ENSG00000148344,0,black,1.58851617932902,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
PTGES2,-0.641018966130392,7.44124016093873,24.6388336800926,1.05006825916222e-06,7.29946913725788e-06,ENSG00000148334,0.03316983149242,blue,5.13670872332378,-0.667038301375452,7.52198925532417,31.7791291603783,2.67834573220683e-08,1.83738123080037e-07,ENSG00000148334,0,black,6.73580072433905,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
PTGR1,-1.12726305829281,6.88733923087475,39.217405868834,1.03593987646579e-09,1.1817953288813e-08,ENSG00000106853,0.0824387630158501,blue,7.9274577309286,-1.23401840111337,7.01065025992888,60.148659462098,3.87478227229033e-14,5.33626171192896e-13,ENSG00000106853,0,black,12.2727628790054,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
PTN,-1.52022649889927,7.70382499711576,25.5257990416678,6.82289599438309e-07,4.92545688466835e-06,ENSG00000105894,-1.14965069350962,blue,5.3075534782045,-2.93288159787256,8.8567792847012,87.9615992791225,1.41096131518577e-19,3.02367691188875e-18,ENSG00000105894,0,black,17.5194646162397,3,3,3,3,3,3,4,3,NA,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
PTPN12,0.704021580355303,6.90453179608623,20.323967973027,8.74421384270852e-06,4.97668482186776e-05,ENSG00000127947,0.14915038477565,blue,4.30305986266324,0.785900320320064,6.84617076592814,32.9471856356128,1.51493124191429e-08,1.08469549967508e-07,ENSG00000127947,0,black,6.96469216169655,2,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
PUF60,-0.884795459063946,7.69613144834242,53.3471110483663,1.68285308323721e-12,2.75589428810897e-11,ENSG00000179950,-0.11819737775715,blue,10.5597374453172,-0.548904198191506,7.60983608974827,23.7445097645332,1.41511430239502e-06,7.38306506346252e-06,ENSG00000179950,0,black,5.13176330432869,3,3,NA,3,2,3,2,2,3,3,2,trans,TRUE,Towards UnRx trans,deepskyblue
PUM3,0.79558520339166,6.82598698792616,23.9641217376945,1.45911004379973e-06,9.80248603579591e-06,ENSG00000080608,-0.0296077606917,blue,5.00866376770474,0.969684663482609,6.75797559494597,46.11444880973,2.72451728062914e-11,2.7952206373524e-10,ENSG00000080608,0,black,9.5535839059161,1,1,1,1,1,1,1,1,1,1,1,trans,TRUE,Towards UnRx trans,deepskyblue
PUS7,-0.610493034640333,6.85723428261361,12.6568331615754,0.000422016857299918,0.00161748766781057,ENSG00000091127,-0.92304389216619,blue,2.7911590218322,-0.100806845871524,6.76181945311345,0.444726631982493,0.505110312858238,0.606635038566945,ENSG00000091127,-1,black,0.217072508933352,3,3,3,3,3,3,3,NA,3,3,3,unkn,TRUE,0,0
