,gene_symbol,ensembl_gene_id,TvsH.logFC,TvsH.FDR,TvsU.logFC,TvsU.FDR,cistrans,direction,patient,passage,group
6382,NFKBIZ,ENSG00000144802,0.0120070183221719,0.937444666983305,0.836580593491714,1.00826491230589e-22,cis,Activated,Pt4,X7,1
6392,NFRKB,ENSG00000170322,-0.0976438879515212,0.16736410483188,0.510370254901507,2.85667412759411e-10,cis,Activated,Pt4,X7,1
6402,NFYB,ENSG00000120837,-0.0512396371236452,0.413734874203854,0.648407245130324,5.16568048273669e-21,trans,Activated,Pt4,X7,1
6414,NIP7,ENSG00000132603,-0.0497320512056887,0.443359866823482,-0.612909308122756,2.11253491912574e-24,trans,Repressed,Pt4,X7,1
6422,NIPA2,ENSG00000140157,-0.0630164747380713,0.480283000765606,-0.872516262497923,4.25260882488761e-33,trans,Repressed,Pt4,X7,1
6432,NKX2-5,ENSG00000183072,-0.0650674630199879,0.393981280581626,0.596983582510064,9.79263026726057e-12,trans,Activated,Pt4,X7,1
6442,NLE1,ENSG00000073536,-0.0195964704650482,0.860713523955775,-0.639430367758433,6.80373504302418e-16,trans,Repressed,Pt4,X7,1
6452,NLK,ENSG00000087095,-0.079333204841573,0.332981458730868,0.641816061618393,2.81048820527748e-13,trans,Activated,Pt4,X7,1
6462,NLN,ENSG00000123213,0.00920206144278618,0.902190332394701,0.514923066086889,3.04448534997346e-11,trans,Activated,Pt4,X7,1
6472,NMD3,ENSG00000169251,-0.00871825942212471,0.980874556625421,0.57150790717465,6.06145132726659e-14,trans,Activated,Pt4,X7,1
6482,NMRK1,ENSG00000106733,0.0454584464099951,0.580038439118936,0.577953286696575,4.27495131731322e-11,trans,Activated,Pt4,X7,1
6492,NOM1,ENSG00000146909,-0.034924503735922,0.620230606710093,0.571789645002348,2.92639118681406e-14,cis,Activated,Pt4,X7,1
6502,NOP16,ENSG00000048162,0.0688664109039309,0.28415221144012,-1.21681627798208,2.88677529206998e-93,trans,Repressed,Pt4,X7,1
6514,NORAD,ENSG00000260032,0.0155478453373852,0.784876991821013,0.788447737081672,5.60268984620465e-43,cis,Activated,Pt4,X7,1
6522,NPC2,ENSG00000119655,0.0378398733970734,0.50641865202476,0.870941190788538,3.30557222258762e-43,trans,Activated,Pt4,X7,1
6532,NPTN,ENSG00000156642,0.0226211414986244,0.758847498762404,0.560196931957646,6.04075401633898e-12,cis,Activated,Pt4,X7,1
6542,NR2F2,ENSG00000185551,0.0317586254710053,0.568772542087257,1.49016363927211,4.75029957902682e-111,cis,Activated,Pt4,X7,1
6552,NR3C1,ENSG00000113580,-0.0451422459724298,0.539563928009901,0.896752573867021,3.90325607403348e-29,trans,Activated,Pt4,X7,1
6562,NRIP1,ENSG00000180530,0.0468179649791526,0.590646508275828,-1.03676642385746,3.69684289053533e-43,cis,Repressed,Pt4,X7,1
6572,NRM,ENSG00000137404,-0.0318343775337338,0.656848536872193,0.752916783125234,8.37113660917029e-22,cis,Activated,Pt4,X7,1
6582,NSD3,ENSG00000147548,-0.0514185978504593,0.201078506275715,1.12804989044398,7.13878876328317e-108,cis,Activated,Pt4,X7,1
6592,NSUN6,ENSG00000241058,0.027185246595244,0.797089488377763,-0.77712811880211,2.2707785056032e-24,trans,Repressed,Pt4,X7,1
6602,NUDT14,ENSG00000183828,-0.0998492487726208,0.104084124469948,1.18677093099676,5.62842972029337e-53,trans,Activated,Pt4,X7,1
6614,NUDT15,ENSG00000136159,0.0410755735141867,0.626759111508052,-0.500266367988245,2.95435911201866e-11,cis,Repressed,Pt4,X7,1
6622,NUDT5,ENSG00000165609,-0.0175921505395832,0.69291633172493,-0.589724240416598,1.9285451577627e-54,trans,Repressed,Pt4,X7,1
6631,NUF2,ENSG00000143228,-0.0598800684619248,0.455589013629669,0.924091589431421,5.72931251538812e-25,cis,Activated,Pt4,X7,1
6642,NUSAP1,ENSG00000137804,0.0534121831413258,0.466813670369336,0.607062800276406,1.0457046642404e-14,trans,Activated,Pt4,X7,1
6652,NXT2,ENSG00000101888,0.079326926682076,0.25011474803471,0.638076301667336,4.59113102466069e-17,trans,Activated,Pt4,X7,1
6662,OAT,ENSG00000065154,-0.0506448057783976,0.474972939712392,0.591687586281916,1.27265390485709e-17,trans,Activated,Pt4,X7,1
6672,OAZ1,ENSG00000104904,0.0209007794589119,0.563708134898181,0.52296314922104,4.85026908076697e-43,trans,Activated,Pt4,X7,1
6682,OAZ2,ENSG00000180304,-0.0483724558519048,0.38854797373076,0.727256016273734,5.86287081160136e-31,cis,Activated,Pt4,X7,1
6692,OGFOD1,ENSG00000087263,-0.0519610815375861,0.535065797015296,-0.567298567108545,2.39753805177642e-16,trans,Repressed,Pt4,X7,1
6702,OGFRL1,ENSG00000119900,-0.0838057584816742,0.214162376569066,0.618978264785788,3.37073521125933e-17,cis,Activated,Pt4,X7,1
6714,OPA1,ENSG00000198836,-0.0255984468820245,0.728817087481767,0.950046557748031,5.22998924556561e-35,trans,Activated,Pt4,X7,1
6722,OPTN,ENSG00000123240,-0.0632883487919914,0.406731370005237,0.599476985351803,1.54640130958367e-13,trans,Activated,Pt4,X7,1
6732,ORC6,ENSG00000091651,0.054689296370233,0.444348791532642,0.538235140020146,1.90077544237287e-12,trans,Activated,Pt4,X7,1
6742,OSBPL2,ENSG00000130703,-0.0403059253052107,0.608562847299241,0.681179918409716,3.21730264275987e-16,cis,Activated,Pt4,X7,1
6752,OSBPL8,ENSG00000091039,-0.0181738599443844,0.791880176040045,0.606069946323709,3.01588065722216e-19,trans,Activated,Pt4,X7,1
6762,OSR2,ENSG00000164920,-0.113044152313417,0.142626203775117,-1.17552406585993,3.39858248811371e-59,cis,Repressed,Pt4,X7,1
6772,OSTC,ENSG00000198856,0.00672024870781411,0.929688313214423,0.807719502136449,3.67287405962555e-95,cis,Activated,Pt4,X7,1
6782,OTUD1,ENSG00000165312,0.111347731660487,0.158420470692907,0.556449332500034,1.78612939753956e-10,trans,Activated,Pt4,X7,1
6792,PA2G4,ENSG00000170515,-0.0272603959747564,0.514037018153182,-1.11258896846661,4.22805846101425e-188,cis,Repressed,Pt4,X7,1
6802,PAF1,ENSG00000006712,-0.0747124251374048,0.213857187699887,0.689642003531326,6.28515210175521e-23,cis,Activated,Pt4,X7,1
6813,PAN3,ENSG00000152520,0.0132570841673123,0.859120601586466,0.732828163243127,4.4956576708512e-18,cis,Activated,Pt4,X7,1
6822,PAPSS1,ENSG00000138801,0.0866275690817035,0.109793262984195,0.504384724101961,3.42422952525456e-16,cis,Activated,Pt4,X7,1
6832,PARP14,ENSG00000173193,-0.0516664773327989,0.546885656685181,-0.693852904271655,2.08388417908596e-19,trans,Repressed,Pt4,X7,1
6842,PARP4,ENSG00000102699,-0.0448732533355512,0.584044217379139,0.905363359159182,8.73087615025649e-27,cis,Activated,Pt4,X7,1
6852,PARP6,ENSG00000137817,-0.102560219371654,0.160646719812439,0.872844883129924,2.19460321819831e-25,cis,Activated,Pt4,X7,1
6862,PAX9,ENSG00000198807,0.047606068171225,0.58238912509652,0.647483067246625,7.52980860968088e-15,trans,Activated,Pt4,X7,1
6872,PAXX,ENSG00000148362,-0.0349178883362534,0.58860148402001,0.584392326531822,3.33795485156915e-18,trans,Activated,Pt4,X7,1
6882,PBX3,ENSG00000167081,-0.0214375192020559,0.761266673756885,0.789790036045648,1.96601760553472e-28,trans,Activated,Pt4,X7,1
6902,PCGF2,ENSG00000277258,-0.0918027545944939,0.18309431456258,-0.682893539424134,6.00889429423863e-26,trans,Repressed,Pt4,X7,1
6914,PCLAF,ENSG00000166803,0.0226792420519846,0.758847498762404,1.30464119649251,2.62046378743452e-64,cis,Activated,Pt4,X7,1
6922,PCMTD1,ENSG00000168300,0.0104055512787061,0.897110024527818,0.889023865279478,3.49422286637692e-33,trans,Activated,Pt4,X7,1
6932,PDCD11,ENSG00000148843,-0.107963509289685,0.103674585444642,-1.19862456535859,3.45840694784524e-78,trans,Repressed,Pt4,X7,1
6942,PDE8A,ENSG00000073417,-0.103911845044943,0.186174748327492,0.648207269913803,1.41814452881196e-13,cis,Activated,Pt4,X7,1
6952,PDGFC,ENSG00000145431,-0.0928294053467147,0.267454181246967,-1.96967672389719,3.03943646149495e-164,cis,Repressed,Pt4,X7,1
6962,PDIA4,ENSG00000155660,-0.0345982497455561,0.592553005246821,0.838910105163584,3.81185991019122e-35,cis,Activated,Pt4,X7,1
6972,PDLIM2,ENSG00000120913,0.029282164151194,0.767505495402785,1.00203659383173,2.26724017683682e-37,cis,Activated,Pt4,X7,1
6982,PDLIM3,ENSG00000154553,-0.0834909672903248,0.286742472370873,1.01246602692615,1.5900506812546e-30,cis,Activated,Pt4,X7,1
6992,PDSS2,ENSG00000164494,0.00228500639824575,0.982017129064849,0.677356863358034,7.64737900075435e-25,cis,Activated,Pt4,X7,1
7002,PEAK1,ENSG00000173517,-0.0421315966827949,0.611649121018935,0.737870563323981,1.92663634491516e-18,cis,Activated,Pt4,X7,1
7014,PELI1,ENSG00000197329,0.0664275205681457,0.404244262759372,0.586330070515217,1.50631522619502e-13,trans,Activated,Pt4,X7,1
7022,PELI3,ENSG00000174516,-0.0786644329713129,0.315457784464339,0.522164223840679,2.95183980630115e-09,cis,Activated,Pt4,X7,1
7032,PENK,ENSG00000181195,0.0754424216075605,0.344185899304387,0.647193708159663,2.37469907752595e-13,trans,Activated,Pt4,X7,1
7042,PES1,ENSG00000100029,-0.106611981179826,0.138868929238026,-0.637952390657723,2.01644976562112e-19,trans,Repressed,Pt4,X7,1
7052,PET100,ENSG00000229833,0.100759071977612,0.138065204581149,-1.08330538058333,3.0597702135054e-70,trans,Repressed,Pt4,X7,1
7062,PEX1,ENSG00000127980,-0.065767199345611,0.368186849215966,1.07331953952817,1.2007276939068e-40,cis,Activated,Pt4,X7,1
7072,PEX5,ENSG00000139197,0.0446163044388446,0.56957505569402,-0.973565270039465,8.56291815300542e-39,cis,Repressed,Pt4,X7,1
7082,PFKM,ENSG00000152556,-0.0833079807707149,0.255787091624782,-0.759273578377028,1.17337799879419e-30,cis,Repressed,Pt4,X7,1
7092,PFN1,ENSG00000108518,-0.00717780133810436,0.855004483992745,-0.851438407010045,5.13851766626501e-148,trans,Repressed,Pt4,X7,1
7103,PGAM5,ENSG00000247077,-0.0760992139651224,0.290625961628626,-0.594514560976417,1.54027439951556e-19,trans,Repressed,Pt4,X7,1
7114,PGAP1,ENSG00000197121,-0.0714722933985592,0.317879874403403,0.500281371936652,1.65272506922297e-09,cis,Activated,Pt4,X7,1
7122,PGM2L1,ENSG00000165434,0.0855798714917025,0.281019789847354,0.644537362165651,5.85271906518696e-15,cis,Activated,Pt4,X7,1
7132,PGRMC2,ENSG00000164040,0.060681485428052,0.304432033534472,0.517394216479736,2.1136855151039e-15,cis,Activated,Pt4,X7,1
7142,PHB2,ENSG00000215021,-0.0311979942087599,0.455668306996746,-1.28507756315595,2.43563607714771e-246,cis,Repressed,Pt4,X7,1
7152,PHC1,ENSG00000111752,-0.105074014376361,0.14737642709119,-0.749855193761949,8.20588776305601e-24,cis,Repressed,Pt4,X7,1
7162,PHC3,ENSG00000173889,0.02728423866295,0.7273190993488,0.754327094945946,4.31346524976288e-19,trans,Activated,Pt4,X7,1
7171,PHF20,ENSG00000025293,0.0366682389621834,0.474972939712392,0.71274046041773,4.02315812404359e-37,cis,Activated,Pt4,X7,1
7181,PHF6,ENSG00000156531,0.0727667401291594,0.223675852780803,0.510772772775236,4.24773942977648e-14,trans,Activated,Pt4,X7,1
7191,PHTF2,ENSG00000006576,-0.101028434455399,0.115418185877489,1.1707980869093,1.16547927052131e-49,cis,Activated,Pt4,X7,1
7201,PIAS1,ENSG00000033800,-0.0510141889060834,0.441146171878109,0.662540906879381,1.26811399920707e-19,cis,Activated,Pt4,X7,1
7214,PIGA,ENSG00000165195,0.0211052654914493,0.780807079559107,0.578972140744054,2.66090564432186e-12,trans,Activated,Pt4,X7,1
7222,PILRB,ENSG00000121716,-0.0663894766743841,0.321629084173613,0.895641379070237,9.39374419594516e-28,cis,Activated,Pt4,X7,1
7232,PIM3,ENSG00000198355,0.0408033381153537,0.556851445293395,0.549741161570065,1.93608862256771e-14,trans,Activated,Pt4,X7,1
7242,PITHD1,ENSG00000057757,-0.00736139897142773,0.922852978722106,0.565819169576753,3.39020748631305e-16,trans,Activated,Pt4,X7,1
7252,PITPNB,ENSG00000180957,-0.00927232389857982,0.92147500660715,-0.622559118082545,4.86486570652726e-22,cis,Repressed,Pt4,X7,1
7262,PITX1,ENSG00000069011,-0.0169904038576974,0.829584348883551,1.11910962607765,1.49672087822181e-42,trans,Activated,Pt4,X7,1
7272,PITX2,ENSG00000164093,-0.0216480812372029,0.850775785593432,0.761529510958799,9.88003075747549e-22,cis,Activated,Pt4,X7,1
7282,PJA2,ENSG00000198961,0.0797151951254882,0.212702995213667,0.753680135044377,1.81634693668318e-24,trans,Activated,Pt4,X7,1
7292,PKIA,ENSG00000171033,0.0500548687046245,0.529057597241996,0.527710229843266,1.12224535181192e-09,cis,Activated,Pt4,X7,1
7302,PLA2G12A,ENSG00000123739,-0.048010120095862,0.461782096826784,1.17209157050795,1.2333170605517e-52,cis,Activated,Pt4,X7,1
7313,PLBD1,ENSG00000121316,0.00676821935823064,0.918972146737219,-1.24273374865532,1.89442414732772e-74,cis,Repressed,Pt4,X7,1
7322,PLEKHA8,ENSG00000106086,-0.0416271943518316,0.5626734040566,0.599259815155437,1.40893577600039e-15,cis,Activated,Pt4,X7,1
7332,PLEKHG2,ENSG00000090924,-0.114948106326633,0.112453494892282,0.588472490477832,2.28808192382262e-11,cis,Activated,Pt4,X7,1
7342,PLEKHH3,ENSG00000068137,0.0289629079275912,0.688222503076416,0.636701227959404,6.74256351452788e-17,cis,Activated,Pt4,X7,1
7352,PLK2,ENSG00000145632,-0.112827108973473,0.168126049347208,0.809209269306969,3.74011114223918e-22,trans,Activated,Pt4,X7,1
7362,PLK4,ENSG00000142731,0.0278463025693462,0.785047016975933,0.879459494058042,4.22365168367698e-24,cis,Activated,Pt4,X7,1
7372,PLPBP,ENSG00000147471,-0.0569988611349897,0.380376686056064,0.530085735183878,1.03724239697995e-13,cis,Activated,Pt4,X7,1
7382,PLPP5,ENSG00000147535,0.0619472034714179,0.335411528729171,0.88679347063469,9.30496216219869e-33,cis,Activated,Pt4,X7,1
7392,PMEPA1,ENSG00000124225,0.0819744058551809,0.240360994075029,0.608420231174884,1.41047189776349e-14,cis,Activated,Pt4,X7,1
7402,PNPO,ENSG00000108439,0.0746365821256024,0.318588532392855,0.549101598066535,5.90853577858931e-10,cis,Activated,Pt4,X7,1
7412,POLR1B,ENSG00000125630,-0.0422414830182438,0.615388528892446,-0.993075916602455,2.52065935689099e-43,trans,Repressed,Pt4,X7,1
7422,POLR1E,ENSG00000137054,-0.00360678454540794,0.988977914521732,-0.529301719479282,2.01642272211324e-15,trans,Repressed,Pt4,X7,1
7432,POLR2D,ENSG00000144231,-0.089730834804207,0.139414475678658,-0.587922090547097,4.21379475166587e-22,trans,Repressed,Pt4,X7,1
7442,POLR2K,ENSG00000147669,0.0455451868143523,0.379684684252365,-1.48253396098092,1.88013252351258e-228,cis,Repressed,Pt4,X7,1
7452,POLR3GL,ENSG00000121851,0.0492972420574891,0.502926371912694,0.744861389592566,9.41253738791931e-23,trans,Activated,Pt4,X7,1
7462,POM121C,ENSG00000272391,-0.0699114660802083,0.303743121893679,0.608020983964498,1.79272214589964e-16,cis,Activated,Pt4,X7,1
7471,POMZP3,ENSG00000146707,0.0604671065404174,0.456608510405129,0.748458225955661,7.74919362257701e-18,cis,Activated,Pt4,X7,1
7482,POP7,ENSG00000172336,0.00114722608578532,0.990519118424179,0.678358009817206,2.08642820384809e-35,cis,Activated,Pt4,X7,1
7492,POT1,ENSG00000128513,-0.00580350864206441,0.974381029997736,0.530977067606718,1.21382757377103e-09,cis,Activated,Pt4,X7,1
7502,POTEF,ENSG00000196604,-0.0232898670476191,0.858613897036625,0.661794777873761,6.05582804210756e-14,trans,Activated,Pt4,X7,1
7512,POU3F3,ENSG00000198914,-0.0913252135931421,0.196384790481362,1.03873078839147,2.74917641703543e-34,trans,Activated,Pt4,X7,1
7522,PPCDC,ENSG00000138621,0.0496485567074183,0.516313628021988,0.812733509443199,9.20591909687098e-22,cis,Activated,Pt4,X7,1
7532,PPDPF,ENSG00000125534,0.0545518448821857,0.181478519970099,1.12921126083558,5.79155798542106e-103,cis,Activated,Pt4,X7,1
7542,PPFIBP1,ENSG00000110841,-0.0635012527758728,0.389155093493663,0.646529182523167,5.4682519744083e-18,trans,Activated,Pt4,X7,1
7552,PPIB,ENSG00000166794,0.0453228512414099,0.171943784816788,0.945926564797104,4.14954315657737e-121,cis,Activated,Pt4,X7,1
7562,PPIF,ENSG00000108179,-0.00148765523626759,0.98080781417031,-0.597847103650885,8.31628157023013e-57,cis,Repressed,Pt4,X7,1
7572,PPIG,ENSG00000138398,0.025954896628099,0.500694429161168,0.557729001127952,2.93783191250702e-42,trans,Activated,Pt4,X7,1
7582,PPM1D,ENSG00000170836,-0.0286895311418519,0.764151584827265,0.539113515824511,9.69545529795106e-12,cis,Activated,Pt4,X7,1
7592,PPP1CB,ENSG00000213639,-0.0578463065396934,0.260589842617201,0.837111553264667,4.76420378552236e-44,trans,Activated,Pt4,X7,1
7602,PPP1R15A,ENSG00000087074,0.0382663704877294,0.592202393903213,0.874637543631789,3.44874199921081e-30,cis,Activated,Pt4,X7,1
7612,PPP1R18,ENSG00000146112,-0.0398532797029723,0.588948228037912,0.500462937284445,2.62887767380305e-09,cis,Activated,Pt4,X7,1
7622,PPP1R1A,ENSG00000135447,-0.0196144118635622,0.793397449762287,-0.869449266818781,1.54711577149315e-42,cis,Repressed,Pt4,X7,1
7632,PPP2CB,ENSG00000104695,0.0753650123063989,0.206426912682513,0.618432389329941,6.88729086177151e-20,cis,Activated,Pt4,X7,1
7642,PPP3CB,ENSG00000107758,-0.0502523110971608,0.521467900809609,0.521052662500902,7.38800889433668e-12,trans,Activated,Pt4,X7,1
7652,PPP3CC,ENSG00000120910,0.06449116057248,0.440486038306276,0.873398907155729,2.73541340299999e-23,cis,Activated,Pt4,X7,1
7662,PPP6R3,ENSG00000110075,-0.0632899665759063,0.36494194358634,0.926724223160027,2.09611108034122e-34,cis,Activated,Pt4,X7,1
7672,PPT1,ENSG00000131238,-0.06178358975672,0.334185364876577,-0.641504010517687,4.84744923764309e-26,trans,Repressed,Pt4,X7,1
7682,PRAF2,ENSG00000243279,-0.0630910814702167,0.305259756120963,-0.849859497428413,6.39377563019368e-48,trans,Repressed,Pt4,X7,1
7692,PRAME,ENSG00000185686,-0.0304841043375027,0.609697398242839,-0.847012164654695,2.2984281084898e-61,cis,Repressed,Pt4,X7,1
7702,PRDX5,ENSG00000126432,-0.029726559565141,0.367929470186692,0.625495263608767,4.79950319897972e-63,cis,Activated,Pt4,X7,1
7713,PRIM1,ENSG00000198056,-0.0383743057374432,0.580438818883646,-0.518443157300783,1.33798053561386e-15,cis,Repressed,Pt4,X7,1
7722,PRKAR1A,ENSG00000108946,-0.0564043937098846,0.381301777560126,0.612317933245145,2.31261167060089e-18,trans,Activated,Pt4,X7,1
7732,PRKAR2B,ENSG00000005249,-0.097755369809216,0.109888663226981,0.849628243504371,7.53960913659857e-30,cis,Activated,Pt4,X7,1
7742,PRKRIP1,ENSG00000128563,0.0174657888872548,0.869389921468719,0.564190750285101,9.04276726640137e-14,cis,Activated,Pt4,X7,1
7752,PRMT9,ENSG00000164169,0.0955855003433807,0.20224400008863,0.527498408700783,1.35248968690387e-09,cis,Activated,Pt4,X7,1
7762,PRNP,ENSG00000171867,-0.0844720261039947,0.226539210279119,0.934471847802529,1.58082080111022e-30,cis,Activated,Pt4,X7,1
7772,PRR13,ENSG00000205352,-0.0510006407518242,0.46840900091901,-1.03474140709883,6.19141311210156e-61,cis,Repressed,Pt4,X7,1
7782,PRRC2A,ENSG00000204469,-0.062049286315023,0.258270211671515,0.574991486658433,3.99317811052818e-20,cis,Activated,Pt4,X7,1
7792,PRRX1,ENSG00000116132,0.0150695839545632,0.855004483992745,-1.13985193024936,5.55725185726023e-44,cis,Repressed,Pt4,X7,1
7802,PSAP,ENSG00000197746,0.0584652890021009,0.159681095568262,-0.969954443851564,6.4904026678639e-132,cis,Repressed,Pt4,X7,1
7813,PSD3,ENSG00000156011,-0.0539055234734496,0.463237198094361,0.663620720046942,7.29934580501994e-19,cis,Activated,Pt4,X7,1
7822,PSMB9,ENSG00000240065,0.0448117894684752,0.569343333143976,-1.01469318267335,2.25428242043546e-35,cis,Repressed,Pt4,X7,1
7832,PSMD14,ENSG00000115233,-0.0191268958319414,0.720862657475984,-0.527894347808568,7.66327064746672e-32,trans,Repressed,Pt4,X7,1
7842,PSME1,ENSG00000092010,-0.039010496450758,0.568323394180394,-0.571435733964202,1.51290577759869e-19,trans,Repressed,Pt4,X7,1
7852,PSMG2,ENSG00000128789,-0.0957086220460505,0.119768046125467,-0.537425873399846,4.65964011580141e-16,cis,Repressed,Pt4,X7,1
7862,PSRC1,ENSG00000134222,-0.0798848914442365,0.308365060367562,0.698199359482408,5.49768259403561e-15,trans,Activated,Pt4,X7,1
7872,PSTK,ENSG00000179988,-0.0388489983665946,0.581202027249225,1.13036081621839,4.95351418455606e-48,trans,Activated,Pt4,X7,1
7882,PTAR1,ENSG00000188647,0.0262880903783625,0.718815994832444,0.536299832334362,1.31890878117495e-13,trans,Activated,Pt4,X7,1
7892,PTGR1,ENSG00000106853,0.00535594442607965,0.941365661052585,0.576045177922433,8.00865494727831e-17,trans,Activated,Pt4,X7,1
7902,PTK2,ENSG00000169398,-0.0978526556800731,0.12166562312743,0.92012552051826,5.19110578362334e-33,cis,Activated,Pt4,X7,1
7913,PTMS,ENSG00000159335,0.0415270919781255,0.338249981149572,-1.18197763725472,7.6861047167876e-164,cis,Repressed,Pt4,X7,1
7922,PTN,ENSG00000105894,0.00655717504592421,0.94321156480921,1.39599093903047,1.19124012270634e-65,cis,Activated,Pt4,X7,1
7932,PTPN4,ENSG00000088179,0.0731121263650871,0.302407929081166,0.720746532058259,1.6417532460669e-19,trans,Activated,Pt4,X7,1
7942,PUM3,ENSG00000080608,0.0742068089738296,0.290118738112804,-0.645901724009821,2.26467630873869e-20,trans,Repressed,Pt4,X7,1
7952,PURG,ENSG00000172733,-0.0914854619792971,0.267338286019631,0.634095859947569,1.10314704037893e-12,cis,Activated,Pt4,X7,1
7962,PXMP4,ENSG00000101417,-0.0498303206064334,0.507147726435129,0.792764300566125,5.57359329060128e-23,cis,Activated,Pt4,X7,1
7972,PYCARD,ENSG00000103490,0.0377411517724303,0.623267769349429,0.513158841279762,2.93017481022373e-10,trans,Activated,Pt4,X7,1
7982,PYCR1,ENSG00000183010,-0.0471945399425839,0.334185364876577,0.797204178063085,9.3386290054463e-47,cis,Activated,Pt4,X7,1
7992,PYCR2,ENSG00000143811,-0.0436068743372366,0.613569337146864,-1.01957180253536,6.27971035382162e-55,cis,Repressed,Pt4,X7,1
8002,PYCR3,ENSG00000104524,0.0724707943976289,0.34924772256097,0.685481649392918,3.98507673118507e-15,cis,Activated,Pt4,X7,1
8013,PYM1,ENSG00000170473,-0.0431890956100124,0.572225951833698,-0.55058508598857,4.70172369853757e-13,cis,Repressed,Pt4,X7,1
8022,QRSL1,ENSG00000130348,-0.00511876297927537,0.935490473487548,-0.632165639629455,1.0920620419988e-46,trans,Repressed,Pt4,X7,1
8032,QSOX1,ENSG00000116260,-0.0895310283867403,0.253219558903982,-0.758979101075387,2.67749446536532e-25,cis,Repressed,Pt4,X7,1
8042,R3HCC1,ENSG00000104679,-0.0010935416919609,0.996844661004347,1.31570242045299,1.72337834627748e-74,cis,Activated,Pt4,X7,1
8052,RAB11A,ENSG00000103769,0.00363933745381556,0.944066274698651,0.549608826468646,9.66316440858605e-32,cis,Activated,Pt4,X7,1
8062,RAB18,ENSG00000099246,0.10242562070112,0.178584586282535,-0.521460818134173,1.24991209688438e-13,cis,Repressed,Pt4,X7,1
8072,RAB22A,ENSG00000124209,0.0143451243177678,0.947393910724484,0.518492813079193,4.37502218243857e-13,cis,Activated,Pt4,X7,1
8082,RAB30,ENSG00000137502,-0.0114266973697352,0.914204494159678,0.585109310118123,1.87535727989037e-11,cis,Activated,Pt4,X7,1
8092,RAB8B,ENSG00000166128,0.0327890174170046,0.725821584602362,0.547174286640874,2.85430008826258e-10,cis,Activated,Pt4,X7,1
8102,RABIF,ENSG00000183155,-0.0839774645521678,0.269105981086313,-1.02615893528682,3.83083754833559e-49,trans,Repressed,Pt4,X7,1
8114,RAD21,ENSG00000164754,-0.0583902082007973,0.269113307499834,0.945789516661795,3.1144840259684e-52,cis,Activated,Pt4,X7,1
8122,RAD51C,ENSG00000108384,-0.0290742940712049,0.592553005246821,0.546805308633549,1.55607238436958e-22,cis,Activated,Pt4,X7,1
8132,RALBP1,ENSG00000017797,0.0723267044388277,0.248628683423796,-1.02508987071055,2.51327925157773e-67,cis,Repressed,Pt4,X7,1
8142,RAMP2,ENSG00000131477,-0.0156771435495548,0.790084881487551,0.578125413597692,7.31024597734931e-24,cis,Activated,Pt4,X7,1
8152,RARRES2,ENSG00000106538,0.0287971581270045,0.712239929906638,1.03862833003728,2.83685822815785e-37,cis,Activated,Pt4,X7,1
8162,RBM26,ENSG00000139746,-0.0335297686675675,0.552783412701604,0.919907046597585,1.65731309214088e-50,cis,Activated,Pt4,X7,1
8172,RBM33,ENSG00000184863,-0.0323505885051699,0.641408398048132,0.9247673294954,2.57943604127491e-36,cis,Activated,Pt4,X7,1
8182,RBM4,ENSG00000173933,-0.097428758284377,0.10099105464342,1.4874083815705,1.26830789109226e-79,cis,Activated,Pt4,X7,1
8192,RBM42,ENSG00000126254,0.0393768321962832,0.442786262341791,0.961352367528322,2.12192499154577e-60,cis,Activated,Pt4,X7,1
8202,RBM4B,ENSG00000173914,0.0751810464838944,0.305958967309959,0.869100167846899,1.75992472110415e-27,cis,Activated,Pt4,X7,1
8214,RBM5,ENSG00000003756,-0.096627537392772,0.12051574019231,0.681981296152815,1.61683827920521e-20,trans,Activated,Pt4,X7,1
8222,RBM7,ENSG00000076053,-0.0698840015579589,0.260589842617201,0.677089706550341,3.59515176771662e-22,cis,Activated,Pt4,X7,1
8232,RBP1,ENSG00000114115,-0.0783357287178711,0.282926678821919,0.735933261057144,7.54915498440981e-19,trans,Activated,Pt4,X7,1
8242,RBP7,ENSG00000162444,0.100746233414063,0.120770955443234,0.952921245162102,5.71183419785162e-33,trans,Activated,Pt4,X7,1
8252,RBPMS,ENSG00000157110,-0.0510024033348841,0.472244119383281,0.954171674174346,1.95016107025828e-31,cis,Activated,Pt4,X7,1
8262,RC3H2,ENSG00000056586,-0.0509083650489758,0.525744625034238,0.593941203613755,4.29579661328688e-12,trans,Activated,Pt4,X7,1
8272,RDH10,ENSG00000121039,-0.0613850391993962,0.44630847922945,-1.0094499792514,1.37633307788413e-38,cis,Repressed,Pt4,X7,1
8282,RFX5,ENSG00000143390,-0.0312126737401991,0.750781885551039,-0.512111676970024,3.40209392505976e-12,trans,Repressed,Pt4,X7,1
8292,RFXAP,ENSG00000133111,-0.0787151249620941,0.234411100832039,0.897079217275283,1.3229079276822e-32,cis,Activated,Pt4,X7,1
8302,RGS12,ENSG00000159788,-0.0716456936311357,0.36378142322579,0.520964215903094,1.75751191673387e-10,cis,Activated,Pt4,X7,1
8314,RHEB,ENSG00000106615,-0.0347740905865462,0.395973801653597,1.03146597292762,5.21233205443562e-101,cis,Activated,Pt4,X7,1
8322,RHOB,ENSG00000143878,-0.0370292786106864,0.536813094249021,1.6731271916381,1.33253288665302e-110,trans,Activated,Pt4,X7,1
