gene_symbol,logFC.x,logCPM.x,F.x,PValue.x,FDR.x,ensembl_gene_id.x,logFC.y,logCPM.y,F.y,PValue.y,FDR.y,ensembl_gene_id.y,A,B,C,D,E,G,H,R,ct,col,label,color
FAM76B,0.0606822455923301,7.546839312895,1.59904130942258,0.206098123779928,0.368800922840742,ENSG00000077458,0.917723097197827,7.35768719910699,181.975844187379,1.64325648328069e-40,1.38517998736236e-39,ENSG00000077458,NA,NA,NA,NA,4,4,3,NA,unkn,TRUE,0,0
FAM91A1,0.0533643171218754,7.39920151369927,1.29841802138994,0.384107653850372,0.560166674640185,ENSG00000176853,0.657384861477554,7.21149249162854,119.255750318742,2.38938846292502e-18,8.89682263687192e-18,ENSG00000176853,2,2,2,1,4,NA,1,2,cis,TRUE,Activated cis,darkred
FAM92A,0.0742808181036598,7.89269997920205,3.42500330185045,0.0642751194871878,0.159711337680984,ENSG00000188343,-0.773278274130294,7.87960075904411,290.028362451164,1.19745763198739e-62,1.82454728663342e-61,ENSG00000188343,2,2,NA,3,3,3,3,2,cis,FALSE,Repressed cis,deepskyblue4
FAM96B,-0.0650691207245042,8.25906152979513,3.88086719216725,0.0488944861766694,0.13020374025281,ENSG00000166595,-0.508851916983628,8.22248464831016,162.670729552756,1.74666923464479e-36,1.30809569844376e-35,ENSG00000166595,2,2,2,2,2,2,2,2,trans,TRUE,Repressed trans,deepskyblue
FAM98C,0.00543954224320675,7.48986107507205,0.0167160443727684,0.897132960383946,0.947510346893202,ENSG00000130244,0.630509190071654,7.30309212916222,92.5590828316738,2.50634055446965e-19,9.74758140075853e-19,ENSG00000130244,4,NA,NA,3,3,3,2,NA,cis,TRUE,Activated cis,darkred
FANCF,-0.0907182302161099,7.42059137418721,3.53555330193269,0.123153924362938,0.25657296912529,ENSG00000183161,-0.599472108685633,7.27296772014405,105.984254213928,4.6133755758565e-20,1.85335261642388e-19,ENSG00000183161,2,2,2,2,2,2,2,2,trans,TRUE,Repressed trans,deepskyblue
FANCL,0.025359801088172,7.82766646739834,0.339321886577929,0.560247197223084,0.715602770202878,ENSG00000115392,-0.564722194248202,7.76706344508842,123.434997277928,3.15168127044808e-28,1.81348914841187e-27,ENSG00000115392,3,NA,3,3,3,3,3,3,trans,FALSE,Repressed trans,deepskyblue
FARSA,0.0315762779038448,7.50666089758466,0.417000216464624,0.554133673553152,0.711106433384176,ENSG00000179115,-0.955179985151353,7.41937303382548,315.374543243021,9.51077653748578e-68,1.62261204131249e-66,ENSG00000179115,1,1,1,1,1,1,1,1,trans,FALSE,Repressed trans,deepskyblue
FBXL2,-0.0693927133496206,7.41172440117147,2.09683147652216,0.247307152442381,0.416331632759177,ENSG00000153558,0.725911782100807,7.21507406776036,137.078118310656,4.11751329146819e-22,1.82597621503884e-21,ENSG00000153558,2,2,2,2,2,2,3,2,cis,FALSE,Activated cis,darkred
FBXO28,0.0638320367049155,7.51107307180745,1.66771066976252,0.223958041443202,0.390127208590241,ENSG00000143756,-0.68042805876048,7.4035366112925,145.091814876644,8.48986265576191e-33,5.65421190819399e-32,ENSG00000143756,NA,NA,NA,4,4,4,4,3,unkn,FALSE,0,0
FCHSD2,0.0148563541587291,7.42890273261219,0.11476654221801,0.734795653694274,0.83931632925652,ENSG00000137478,0.668479167023155,7.23888852708658,110.021905704337,3.03263137721264e-19,1.17500196898778e-18,ENSG00000137478,3,3,3,3,3,3,2,3,cis,TRUE,Activated cis,darkred
FER,-0.00765394946767392,7.46737462463139,0.0149065508108154,0.985346585788988,0.996354253721338,ENSG00000151422,0.679970364833917,7.27757185028575,106.691530249237,1.74455192161813e-21,7.54858897798711e-21,ENSG00000151422,2,2,2,2,2,2,2,2,trans,FALSE,Activated trans,coral2
FGF14,-0.0557586470490914,7.49832384050879,1.04084297361666,0.307674910318577,0.482417287066952,ENSG00000102466,1.37404609505971,7.28853620804971,325.937614104517,7.29030825112796e-70,1.30633299107252e-68,ENSG00000102466,NA,NA,NA,2,2,2,2,4,unkn,FALSE,0,0
FGFR1,-0.0182565945662083,7.56220914377165,0.122335100865342,0.785885610367725,0.875679639710566,ENSG00000077782,0.50081026100703,7.38205572640762,58.2107652361194,2.98439093878177e-14,9.04988466673465e-14,ENSG00000077782,NA,NA,NA,2,2,2,2,NA,unkn,FALSE,0,0
FGFR1OP2,0.0116962912189113,7.78027124044426,0.0641153151200646,0.800116343178756,0.885924544828449,ENSG00000111790,0.943458269146317,7.59172150607983,225.346787001851,1.78130097621404e-49,1.96920909828721e-48,ENSG00000111790,3,3,3,3,3,3,3,3,trans,TRUE,Activated trans,coral2
FGFRL1,-0.000199469863766288,7.40802891752598,0.00125178707092489,0.971777665349793,0.990692528600998,ENSG00000127418,0.526385522698038,7.21967992277164,71.5832432171154,2.32865129630019e-12,6.39757580335852e-12,ENSG00000127418,NA,NA,3,3,3,3,2,3,unkn,FALSE,0,0
FHIT,0.067808780855008,7.36992615664069,2.29666358337518,0.280580450862387,0.453432404817131,ENSG00000189283,0.536687328875542,7.18411684359867,90.3004726473975,1.20252930610007e-12,3.36156653340707e-12,ENSG00000189283,2,2,2,2,2,2,2,2,trans,TRUE,Activated trans,coral2
FHL2,0.0507696271543817,7.55615043417358,1.00724658316948,0.315611993725389,0.491104269937908,ENSG00000115641,-0.529572241862565,7.44680005292287,81.1301065571785,3.32788673917718e-19,1.28617199631779e-18,ENSG00000115641,3,3,3,3,3,3,3,NA,trans,FALSE,Repressed trans,deepskyblue
FIGNL1,-0.0746948055671981,7.63352589265849,2.33018602779502,0.142709447284528,0.284787062791729,ENSG00000132436,0.62109392445174,7.44477078171567,89.5854191811014,5.09815888061667e-21,2.13997933257965e-20,ENSG00000132436,4,4,4,4,4,4,NA,4,unkn,FALSE,0,0
FIS1,-0.0513405985308256,8.67240796187614,3.59819850182227,0.0578998528482847,0.147688188263901,ENSG00000214253,1.2002114646865,8.47194781809043,735.581597790741,9.14151800078708e-148,5.29293892245572e-146,ENSG00000214253,3,3,3,2,2,2,2,3,cis,FALSE,Activated cis,darkred
FKBP11,0.0810018699857136,7.56494851669268,2.74514289622018,0.0976131620962994,0.216317449542144,ENSG00000134285,-0.683304041007704,7.47311802047689,147.496188558897,2.65145420377912e-33,1.80213292324356e-32,ENSG00000134285,3,3,3,3,3,3,3,2,trans,FALSE,Repressed trans,deepskyblue
FKBP2,-0.0602530322955552,7.97590875573259,2.44798759241071,0.117738995828826,0.248344040296866,ENSG00000173486,0.984866342704462,7.77692805604317,292.170977051661,4.42397925932232e-63,6.8420273553192e-62,ENSG00000173486,3,3,3,3,3,3,2,3,cis,FALSE,Activated cis,darkred
FKBP5,-0.0447359215035,7.57945974939313,0.826004297744213,0.400316738604533,0.57755384617921,ENSG00000096060,0.75351238733664,7.38818825659086,127.885747890742,3.60448105272329e-29,2.15015534271916e-28,ENSG00000096060,NA,NA,NA,NA,4,4,4,5,unkn,FALSE,0,0
FLCN,-0.0638643591485412,7.52903243973802,1.56157375168835,0.211493491995497,0.374984160659651,ENSG00000154803,0.592751324356961,7.33919881387545,77.1177625507383,2.42949250348441e-18,9.04251448464427e-18,ENSG00000154803,3,3,3,3,3,3,3,3,trans,FALSE,Activated trans,coral2
FLOT2,-0.114022517080681,7.38181514901774,6.23422257187017,0.0629317762686182,0.157146948686553,ENSG00000132589,-0.785201921524139,7.23428186951787,202.5560539329,1.0717942353095e-30,6.70885256480218e-30,ENSG00000132589,3,3,3,3,3,3,3,3,trans,TRUE,Repressed trans,deepskyblue
FMN2,0.104928013010172,7.54865120674179,3.56801269104766,0.0589606454523394,0.149820141060823,ENSG00000155816,0.668235267194242,7.37192816255324,82.4702668834804,1.71443819418613e-19,6.72419789624907e-19,ENSG00000155816,NA,NA,NA,4,4,4,4,NA,unkn,TRUE,0,0
FN1,-0.0725318332608442,7.51819188341223,1.60476429866247,0.205288410901568,0.367704871245978,ENSG00000115414,1.32325837083752,7.30579255882068,282.738049922374,3.56054241532027e-61,5.23569284690904e-60,ENSG00000115414,NA,3,3,3,3,3,3,3,unkn,FALSE,0,0
FN3KRP,-0.000448715551880341,7.68933804589024,2.74062839054146e-06,0.998679181320842,0.999449306037358,ENSG00000141560,0.640940446983759,7.51054042411856,103.755873079205,4.77634581124827e-24,2.29502425287365e-23,ENSG00000141560,NA,NA,3,3,3,3,NA,NA,unkn,FALSE,0,0
FNBP1,0.020066695095745,7.5147595774016,0.160626020605841,0.71216995094086,0.825371057352006,ENSG00000187239,0.539386136931464,7.33398770594659,65.0175330020164,2.13660243815217e-15,6.87035230372847e-15,ENSG00000187239,2,2,2,2,3,2,2,2,trans,TRUE,Activated trans,coral2
FNBP1L,0.0546094181601798,8.15524123478719,2.24842998204782,0.133813242116134,0.272210529401858,ENSG00000137942,1.24107186900642,7.96588688216576,496.363270042887,3.21221062030888e-103,1.14015016040389e-101,ENSG00000137942,4,4,4,3,3,3,3,4,cis,TRUE,Activated cis,darkred
FNBP4,-0.00414679213282977,7.92566248416891,0.00821968519411229,0.927764420137584,0.966645919640444,ENSG00000109920,0.66035086917594,7.7533008151418,129.454142399718,1.68004815200481e-29,1.01393915831743e-28,ENSG00000109920,3,NA,NA,NA,3,NA,2,NA,cis,FALSE,Activated cis,darkred
FNIP2,0.0265349710115753,7.5855893999957,0.268461405390556,0.704719523606106,0.820134829431997,ENSG00000052795,0.615258124167629,7.40744510479416,85.5765991470942,3.69031465184291e-20,1.48898409994219e-19,ENSG00000052795,2,2,2,2,2,2,2,3,trans,TRUE,Activated trans,coral2
FOXM1,-0.0331839254451072,7.66250752512583,0.417316548111824,0.518308757825969,0.678774062257552,ENSG00000111206,-0.637477532810013,7.57602085545829,106.373977047618,1.32217106264418e-24,6.50828518827611e-24,ENSG00000111206,3,3,NA,5,5,5,5,3,cis,TRUE,Repressed cis,deepskyblue4
FOXRED1,-0.0251014163688262,7.55663125164589,0.252850759470119,0.696475900378599,0.814404216634852,ENSG00000110074,0.558707056881265,7.37282241927174,74.5158922224598,1.05960121491061e-17,3.81654185650539e-17,ENSG00000110074,NA,NA,3,3,3,3,2,NA,unkn,FALSE,0,0
FRAT2,0.00709613302219757,7.41894250453987,0.0303391551727996,0.861729972818054,0.925919806256334,ENSG00000181274,-0.73208128036399,7.28679325216194,160.925294797219,3.88402929957399e-30,2.3892196169491e-29,ENSG00000181274,2,2,2,2,2,2,2,2,trans,FALSE,Repressed trans,deepskyblue
FRRS1L,0.0795860217263599,7.57190856602269,2.57925846654134,0.108335586347004,0.234156342368505,ENSG00000260230,0.650364287069619,7.3951659595003,94.595508970902,4.31430391256372e-22,1.91141613801962e-21,ENSG00000260230,2,2,2,2,3,2,2,2,trans,TRUE,Activated trans,coral2
FTSJ1,0.0501178360905119,7.69507634175817,1.2531172134174,0.263011767874778,0.434223253390571,ENSG00000068438,-0.936990560042399,7.65944016291571,363.58953365274,2.33948875047961e-77,4.98230431826278e-76,ENSG00000068438,5,5,5,NA,NA,NA,NA,NA,unkn,FALSE,0,0
FUCA1,-0.0178592378282047,7.51160471438766,0.124492632754715,0.777746294223053,0.871196278234249,ENSG00000179163,0.698771115015652,7.32137051290551,110.526822443404,1.16856391570599e-23,5.53737908700784e-23,ENSG00000179163,2,2,2,2,2,2,2,2,trans,FALSE,Activated trans,coral2
FUCA2,-0.0954963876505572,7.49879368440606,3.83259914706623,0.0570869861992936,0.145894181013162,ENSG00000001036,-1.09835734276391,7.41013194134595,406.458370673758,8.40720738770135e-86,2.16345470110181e-84,ENSG00000001036,NA,NA,NA,3,3,3,4,NA,unkn,TRUE,0,0
FUZ,-0.0727476260264676,7.55566801910463,2.22426480799396,0.157664853751246,0.306614399566721,ENSG00000010361,-0.616016205523015,7.43906455776561,119.216065278222,2.46865817953494e-27,1.369440082348e-26,ENSG00000010361,3,NA,NA,3,3,3,2,NA,cis,TRUE,Repressed cis,deepskyblue4
FXR1,0.0552758178868581,8.36907254896312,2.73851742521122,0.0980184359308759,0.217009232529935,ENSG00000114416,0.798503130475755,8.2164614551543,283.305968188092,2.733042932177e-61,4.0316735228802e-60,ENSG00000114416,NA,NA,3,3,3,3,3,NA,unkn,TRUE,0,0
FXYD6,-0.00594048058788147,7.95706408457609,0.0192908479395603,0.88954148951741,0.942729942795363,ENSG00000137726,0.632312108990821,7.78861292392343,122.388770151386,5.24933019837996e-28,2.98159380489221e-27,ENSG00000137726,NA,NA,3,3,3,3,2,NA,unkn,FALSE,0,0
GAA,0.0656468628041226,7.46942675852901,1.7359363256593,0.220303799237549,0.385315044609223,ENSG00000171298,0.514598883805951,7.29039921945723,58.8066918141945,2.08957463746014e-13,6.06447977488431e-13,ENSG00000171298,NA,NA,3,3,3,3,NA,NA,unkn,TRUE,0,0
GABARAPL1,-0.0411305249161627,7.42812883984089,0.727607182980547,0.447941962165376,0.619241238622154,ENSG00000139112,-0.577895202705117,7.28477622274963,93.655354559708,1.00970737126897e-18,3.82104946382177e-18,ENSG00000139112,3,3,NA,5,5,5,5,3,cis,TRUE,Repressed cis,deepskyblue4
GABBR1,0.0852560882439439,7.47788518632481,3.06519991030641,0.093722677596916,0.210194015693059,ENSG00000204681,0.959084655619903,7.28686161837524,200.75342152991,7.2768713405692e-39,5.86199444339418e-38,ENSG00000204681,NA,NA,NA,NA,4,4,NA,NA,unkn,TRUE,0,0
GALNT11,0.0683520380033803,7.72330180659018,2.31823090173071,0.127928678533315,0.263633746676856,ENSG00000178234,0.588859583642011,7.557551581153,94.4321586870061,4.67570370690172e-22,2.06363597621427e-21,ENSG00000178234,NA,3,3,2,3,2,2,3,unkn,TRUE,0,0
GALNT14,0.00347597014690726,7.44775249148094,0.00293345797884341,0.997891600213916,0.999449306037358,ENSG00000158089,-0.796105396340357,7.32874121705166,200.234547303342,1.05625959014987e-39,8.69022099746746e-39,ENSG00000158089,3,3,3,3,3,3,3,3,trans,FALSE,Repressed trans,deepskyblue
GAMT,-0.0217035418281603,7.92754781282251,0.294320846718532,0.587489046213118,0.736025965005747,ENSG00000130005,0.717245122821785,7.75057170576846,158.657138806266,1.20843976928508e-35,8.81494962413935e-35,ENSG00000130005,2,2,2,2,2,2,2,2,trans,FALSE,Activated trans,coral2
GANAB,0.0338505364148346,7.7638329316254,0.560021984711251,0.454286619060737,0.62458548141915,ENSG00000089597,0.577437323805437,7.59771216565029,92.9791528175146,9.56532954738122e-22,4.17948937288205e-21,ENSG00000089597,3,NA,NA,2,2,2,2,NA,cis,TRUE,Activated cis,darkred
GAS2L1,-0.0203860507259494,7.35911786757348,0.252037362600473,0.716100735007151,0.827760678766056,ENSG00000185340,-0.695416694457531,7.20822948985829,162.975617886979,9.43784026242431e-23,4.3133770197878e-22,ENSG00000185340,2,2,2,2,2,2,2,2,trans,TRUE,Repressed trans,deepskyblue
GAS6,0.0225600239274634,7.57781244161715,0.22048605419342,0.638690315767319,0.774648545750682,ENSG00000183087,0.913405054680912,7.38656551352128,180.83971033686,2.83166426197484e-40,2.37613566330932e-39,ENSG00000183087,NA,NA,NA,NA,2,2,2,4,unkn,TRUE,0,0
GBA2,0.00470740169059719,7.35818968773243,0.00885863722150406,0.963274421398154,0.986337993486545,ENSG00000070610,-0.510942518527586,7.19914210152615,89.7458566792284,3.57999469224571e-13,1.02869326392569e-12,ENSG00000070610,2,2,2,2,2,2,2,2,trans,FALSE,Repressed trans,deepskyblue
GBF1,0.0810712885504468,7.42229728605998,2.77008221069517,0.19991553540698,0.361322399288753,ENSG00000107862,0.521070287359094,7.24190660697517,69.1779794255967,1.11030910474864e-12,3.10752373002761e-12,ENSG00000107862,2,2,2,2,2,2,2,2,trans,TRUE,Activated trans,coral2
GDAP1L1,-0.0651481522396225,7.42983080067855,1.8995428306828,0.204381704885765,0.366785492714146,ENSG00000124194,0.739542893713832,7.23366373490557,130.143323314744,9.37064894095875e-23,4.28478241801786e-22,ENSG00000124194,4,4,NA,3,3,3,2,4,cis,FALSE,Activated cis,darkred
GDI2,0.0297690947595557,8.26680706775186,0.831064306163737,0.362008948364995,0.539979295838935,ENSG00000057608,-0.629435961978689,8.27482416182202,274.955040013612,1.34120377914598e-59,1.89693310076463e-58,ENSG00000057608,2,2,2,2,2,2,2,2,trans,FALSE,Repressed trans,deepskyblue
GEMIN5,-0.0207117706069692,7.48199697073422,0.168747090719594,0.737116916960017,0.841349291970891,ENSG00000082516,-0.605950200122658,7.35455117313211,109.083993542963,3.07537090662189e-24,1.48851808144959e-23,ENSG00000082516,2,2,2,2,2,2,2,2,trans,TRUE,Repressed trans,deepskyblue
GEMIN6,0.0887762083657429,7.6759809078985,3.74910900763179,0.0528920133650022,0.138281615423981,ENSG00000152147,-0.985734927283972,7.64872345189695,399.133769369068,2.29608393750656e-84,5.7026599455927e-83,ENSG00000152147,3,3,3,3,3,3,3,3,trans,FALSE,Repressed trans,deepskyblue
GGH,-0.00942228814943805,7.76394093312445,0.0410295764668404,0.839489092465531,0.911973527039868,ENSG00000137563,-0.566271136701143,7.69008842213445,107.216853303716,8.74611387400431e-25,4.33979640754022e-24,ENSG00000137563,NA,NA,NA,3,3,3,3,NA,unkn,TRUE,0,0
GJC1,-0.0657508398097527,7.73202087170245,2.1127411026764,0.146140278511223,0.289455240399432,ENSG00000182963,0.610498997454028,7.54786405083445,96.0468053471217,2.11159414490918e-22,9.48681287994116e-22,ENSG00000182963,4,NA,3,3,3,3,3,NA,cis,FALSE,Activated cis,darkred
GLCCI1,0.0615274678408055,7.69850477118035,1.78999922306871,0.180987165286288,0.33800948356652,ENSG00000106415,-0.519452333589989,7.61538447526512,91.2054043056172,2.292992006539e-21,9.84806580833438e-21,ENSG00000106415,NA,4,4,4,3,NA,NA,NA,unkn,FALSE,0,0
GLRX3,-0.0312592657544661,7.92081035321539,0.6138500665487,0.433379011986828,0.606756649459859,ENSG00000108010,-0.801511696732062,7.89805872734676,308.339097265055,2.45725962892907e-66,4.06500950042838e-65,ENSG00000108010,2,2,2,2,2,2,2,2,trans,TRUE,Repressed trans,deepskyblue
GLUL,-0.0730042751641485,8.09935209516759,3.88424579484832,0.0487962799572781,0.130090854458594,ENSG00000135821,-0.733227887848702,8.08091400229369,294.487720652373,1.50833239969035e-63,2.37235846362164e-62,ENSG00000135821,NA,3,NA,4,4,4,4,NA,unkn,TRUE,0,0
GMDS,-0.0972700073047164,7.65586137871545,4.39716881683141,0.0360488032815791,0.103156228666103,ENSG00000112699,-0.652501803456677,7.55797187572207,150.360565293844,6.63526876611773e-34,4.58724849621751e-33,ENSG00000112699,NA,NA,NA,NA,5,NA,NA,NA,unkn,TRUE,0,0
GMPR2,0.00389294604742124,7.51807258152909,0.00515729075371862,0.965435667371258,0.987466453856526,ENSG00000100938,-0.598264206950014,7.40083087458048,109.253296798431,4.04998973875717e-25,2.04130059520383e-24,ENSG00000100938,2,2,2,2,2,2,2,2,trans,FALSE,Repressed trans,deepskyblue
GNAI1,0.0504330068552988,7.52789223716964,1.07843499727109,0.303131701725371,0.478108079036649,ENSG00000127955,0.540203180809224,7.35082801591659,68.6934643251037,3.55560001655224e-16,1.18999561247616e-15,ENSG00000127955,3,3,3,2,2,2,2,3,cis,TRUE,Activated cis,darkred
GNAI2,-0.027088522379367,7.77906682256563,0.384802264733875,0.535072585298293,0.694387766249441,ENSG00000114353,0.632593273833121,7.60025817387289,108.7393978015,4.1472027736156e-25,2.08689225935768e-24,ENSG00000114353,2,2,2,2,2,2,2,2,trans,FALSE,Activated trans,coral2
GNAI3,-0.0627008867316721,8.33628045334507,3.97408583720637,0.0462598235882188,0.124836799301388,ENSG00000065135,-0.511760946415252,8.30743027264428,185.139752030409,3.6138049666103e-41,3.1142594614584e-40,ENSG00000065135,4,4,4,4,4,4,4,4,trans,TRUE,Repressed trans,deepskyblue
GNAQ,-0.00691937240051835,8.02464218613828,0.0349161538614024,0.851779052134838,0.919122942670925,ENSG00000156052,0.681433233237905,7.85616979337142,159.058613040845,9.95758433454488e-36,7.29225780831808e-35,ENSG00000156052,4,4,4,4,4,4,4,4,trans,FALSE,Activated trans,coral2
GNG12,0.0864443351581202,7.524576237952,2.95971463881953,0.0854249420681098,0.196258436397483,ENSG00000172380,-1.00381163385286,7.45388974538577,336.677789253479,5.22107803705343e-72,9.9318412598076e-71,ENSG00000172380,3,3,NA,3,3,3,3,3,trans,FALSE,Repressed trans,deepskyblue
GNPAT,-0.0214791234967406,7.78665973062021,0.236033388310282,0.627107116424104,0.766053412791132,ENSG00000116906,-0.517499164660714,7.70456677921929,104.77691975851,2.8939588012387e-24,1.40144455487064e-23,ENSG00000116906,NA,NA,NA,4,4,4,4,3,unkn,TRUE,0,0
GOLGA4,0.0739037844360186,8.33113600771536,4.10105074628488,0.0429096572251961,0.117557077375993,ENSG00000144674,0.688099181741643,8.18832185781797,175.427523412292,3.79268627595634e-39,3.08747325663089e-38,ENSG00000144674,2,2,2,2,2,2,3,2,cis,TRUE,Activated cis,darkred
GOLGA8A,-0.0562157332756259,7.53445202528443,1.13542183211466,0.383255337139095,0.559606814118682,ENSG00000175265,0.579618824209066,7.34484400423624,72.6343203149765,2.24895091277913e-17,7.97942598850475e-17,ENSG00000175265,2,2,2,2,2,2,2,2,trans,FALSE,Activated trans,coral2
GOLIM4,-0.0343203085719988,7.96016408280901,0.68142098397063,0.409137265901655,0.585477625479835,ENSG00000173905,1.08318718756634,7.75920163464769,317.396024721859,3.74043220839407e-68,6.44077397371053e-67,ENSG00000173905,NA,3,3,3,3,3,3,3,unkn,FALSE,0,0
GON7,-0.0578501543331345,7.54363592310672,1.37019894929772,0.274073087038572,0.446632300377663,ENSG00000170270,-0.815640801229091,7.44387153438362,222.143718091072,8.11145138838979e-49,8.7991201009418e-48,ENSG00000170270,2,NA,2,2,2,2,2,2,trans,TRUE,Repressed trans,deepskyblue
GOT2,-0.0406485401232383,7.56170681681989,0.755328323644698,0.384836236294121,0.560937510561153,ENSG00000125166,-0.564219432286194,7.44539382216002,100.605679774124,2.24365913522127e-23,1.0497605166005e-22,ENSG00000125166,2,2,2,2,2,2,2,2,trans,TRUE,Repressed trans,deepskyblue
GPATCH2L,-0.0509946311636152,7.79915988424653,1.33927602584071,0.247217021755844,0.416331632759177,ENSG00000089916,0.56819868034524,7.62177549441904,87.8410778438734,1.20588008401189e-20,4.98272662724628e-20,ENSG00000089916,2,NA,2,2,2,2,2,2,trans,FALSE,Activated trans,coral2
GPATCH8,-0.0250386544273911,8.00828392677249,0.425981762666258,0.513997288518782,0.674800154011705,ENSG00000186566,0.960241356323808,7.81690183529847,285.935201221792,8.03658997637685e-62,1.20276202812852e-60,ENSG00000186566,4,NA,3,3,3,3,3,NA,cis,FALSE,Activated cis,darkred
GPCPD1,0.0252044046044523,7.51580724484558,0.239169513733788,0.701817769308803,0.817676463792298,ENSG00000125772,0.836950063953589,7.32612032912745,150.755658941438,4.19869115619599e-33,2.83503461158889e-32,ENSG00000125772,4,NA,4,4,4,4,3,NA,cis,TRUE,Activated cis,darkred
GPLD1,-0.0459358153934071,7.41380681037295,0.796101929150872,0.532088364376763,0.691284813417581,ENSG00000112293,0.558805142673684,7.22120713158413,79.423321257063,1.84172588359182e-13,5.36027288268761e-13,ENSG00000112293,NA,NA,NA,NA,4,4,NA,NA,unkn,FALSE,0,0
GPN2,-0.0104616590558495,7.39460059772037,0.0403396689607064,0.900455038710555,0.949654109264537,ENSG00000142751,-0.55369437757683,7.24532075575644,93.7991756486644,6.74229717314849e-16,2.21806253593919e-15,ENSG00000142751,2,2,2,2,2,2,2,2,trans,TRUE,Repressed trans,deepskyblue
GPX7,0.101331090799481,7.57316419348153,4.27635634758665,0.0386974759769281,0.109028881394047,ENSG00000116157,0.966630577555546,7.38759544321025,199.359809529768,4.06578823653862e-44,3.85916621140305e-43,ENSG00000116157,3,3,NA,3,3,3,3,3,trans,TRUE,Activated trans,coral2
GRB10,0.0651738386320552,7.65060134909229,1.71864807717203,0.189927427406022,0.349732057220292,ENSG00000106070,0.681160943400985,7.47591896901051,103.812418922649,4.64561023350767e-24,2.23336446306254e-23,ENSG00000106070,4,4,4,4,4,4,NA,4,unkn,TRUE,0,0
GRPEL2,-0.0170422134914902,7.36440981083341,0.163981229694978,0.763049690244519,0.861874516858451,ENSG00000164284,-0.71100902590122,7.2149695193537,173.206634291444,4.2677126852297e-25,2.14520294714964e-24,ENSG00000164284,2,2,2,2,2,2,2,2,trans,TRUE,Repressed trans,deepskyblue
GRSF1,-0.0350603651061398,7.65604419211189,0.574317685661824,0.4485840178693,0.619532083890294,ENSG00000132463,-0.538873531429195,7.55452556516335,98.6737986396148,5.79905868603038e-23,2.67143111225189e-22,ENSG00000132463,2,2,2,2,2,2,2,2,trans,TRUE,Repressed trans,deepskyblue
GSDMD,-0.0630339897373607,7.48252028067257,1.5882320254073,0.248976307582621,0.418536984419903,ENSG00000104518,0.655918400237187,7.28969621504168,96.8180039777116,2.11531085336359e-20,8.64412869235128e-20,ENSG00000104518,NA,2,2,1,4,NA,1,2,unkn,FALSE,0,0
GSE1,-0.0365205110338081,7.41310596465866,0.535323130320906,0.585241888756056,0.734052216988122,ENSG00000131149,0.668459621107389,7.21895105316384,114.113255542395,1.91192583134291e-18,7.13908944037111e-18,ENSG00000131149,NA,3,NA,2,3,3,2,NA,unkn,FALSE,0,0
GSTCD,0.0481445296457004,7.42658185302235,1.02661599419644,0.382721521540246,0.559090057242198,ENSG00000138780,0.500643225293618,7.24447373751554,62.2453867006712,7.05869752014726e-12,1.89243828666209e-11,ENSG00000138780,2,2,2,2,2,2,2,3,trans,TRUE,Activated trans,coral2
GSTO1,-0.0698939456332973,7.82914823235037,2.71747505998676,0.0993178021219386,0.218691513741812,ENSG00000148834,-0.821054362170242,7.78671733436709,291.492124984556,6.06457336230695e-63,9.34812106961924e-62,ENSG00000148834,2,2,2,2,2,2,2,2,trans,TRUE,Repressed trans,deepskyblue
GTF2F2,-0.00759639505069399,7.5697261261841,0.0246874795186321,0.882073509821797,0.938222354638663,ENSG00000188342,-0.788297061769751,7.47912457472515,209.262316468389,3.65329687707899e-46,3.67871111622389e-45,ENSG00000188342,2,2,2,2,2,2,2,1,trans,TRUE,Repressed trans,deepskyblue
GTF2I,-0.0432511475298636,8.72238253078007,2.50268104988977,0.113715983133642,0.242469430197842,ENSG00000263001,0.661808743072294,8.5681446342604,274.556699343316,1.61526087699379e-59,2.27413020736634e-58,ENSG00000263001,3,3,NA,2,2,2,2,3,cis,FALSE,Activated cis,darkred
GTF3C1,-0.0515424295600643,7.71035338107642,1.30010716020307,0.254248321500467,0.423959417161305,ENSG00000077235,1.06191824969838,7.50719127185522,258.334819274254,3.19100717624249e-56,4.21103853001573e-55,ENSG00000077235,3,3,3,3,3,3,3,3,trans,FALSE,Activated trans,coral2
GTF3C2,-0.00977509541610086,7.42598704025041,0.0298991728418226,0.934111703887788,0.970115118118063,ENSG00000115207,-0.569332140116186,7.28433668978766,97.0535457559288,1.44335838247627e-19,5.67782252877289e-19,ENSG00000115207,NA,NA,3,3,3,3,3,3,unkn,TRUE,0,0
GTPBP8,-0.0117473402317148,7.51556142215998,0.0518642318254298,0.870476664946131,0.93152593518053,ENSG00000163607,-1.09481017487625,7.44141450735982,408.036721188248,4.12561192670793e-86,1.06758851645314e-84,ENSG00000163607,3,3,3,3,3,3,2,3,cis,TRUE,Repressed cis,deepskyblue4
GTSF1,0.0779125115680787,8.06422768514114,4.41292065703878,0.035717723176458,0.102463475277906,ENSG00000170627,-2.03689658450143,8.37843549744633,3190.64248714375,0,0,ENSG00000170627,3,3,3,3,3,3,3,2,trans,FALSE,Repressed trans,deepskyblue
