gene_symbol,logFC.x,logCPM.x,F.x,PValue.x,FDR.x,ensembl_gene_id.x,logFC.y,logCPM.y,F.y,PValue.y,FDR.y,ensembl_gene_id.y,A,B,C,D,E,G,H,R,ct,col,label,color
QKI,0.0405728477958212,7.86563828502008,1.49793787339112,0.22104934776456,0.257671438634018,ENSG00000112531,0.564903102446174,7.60752953740727,234.430034290432,2.10715185795734e-51,1.20810039856221e-50,ENSG00000112531,NA,NA,NA,3,3,3,NA,3,unkn,TRUE,0,0
RAB3C,0.0457938318319964,6.91537602913375,0.969680216813853,0.398627682226163,0.443666858752937,ENSG00000152932,0.520770444996327,6.59222202541273,92.9925274234318,2.93178755038312e-15,6.25629386886275e-15,ENSG00000152932,2,2,2,2,2,2,2,2,trans,TRUE,Activated trans,coral2
RAB8A,-0.0321585525586267,7.19356803237104,0.510787641451985,0.474833048911151,0.52011204964293,ENSG00000167461,0.953256583638674,6.84689149659694,316.694612119616,3.99494854901694e-68,3.28860433863823e-67,ENSG00000167461,1,1,1,1,1,1,1,1,trans,FALSE,Activated trans,coral2
RAB8B,0.0559804201277854,7.01049749628486,1.30226750284616,0.272698093561016,0.312885181033166,ENSG00000166128,0.651514351423869,6.68933389509814,132.48364336965,3.08709863953136e-27,9.55672502457207e-27,ENSG00000166128,NA,NA,NA,NA,2,2,2,NA,unkn,TRUE,0,0
RABGGTA,0.0419845107163883,6.8714622615212,0.94202441964067,0.496259453572654,0.540962335959078,ENSG00000100949,-0.678188117050247,6.61707958116084,168.518716977838,1.41356406458117e-26,4.30292969068765e-26,ENSG00000100949,2,2,2,2,2,2,2,2,trans,FALSE,Repressed trans,deepskyblue
RABL6,0.0400918815714048,7.62398749407169,1.1350876928192,0.286746620225868,0.327505137542711,ENSG00000196642,0.669808738088481,7.33540140733667,253.702179592481,2.3671636001306e-55,1.48604489983273e-54,ENSG00000196642,2,NA,2,2,3,2,2,2,trans,TRUE,Activated trans,coral2
RAD21,0.0342562496631244,8.27660489541934,0.988191267151915,0.320235246830057,0.362901916059647,ENSG00000164754,1.19775783338125,7.92027962482805,783.044693523645,6.68828152540949e-157,2.0099046015847e-155,ENSG00000164754,2,2,2,1,3,3,1,2,cis,TRUE,Activated cis,darkred
RARS,0.060156794203361,7.48027600681691,2.42440941106896,0.119524565665528,0.145725513008379,ENSG00000113643,-1.18189907194417,7.62741546006871,1254.66935440986,6.90059943962319e-238,4.50583585631692e-236,ENSG00000113643,2,2,2,2,2,2,2,2,trans,FALSE,Repressed trans,deepskyblue
RASL12,-0.0365968146755641,6.89867774634234,0.605946113713679,0.559489684159053,0.60244416973553,ENSG00000103710,0.516353226251521,6.56839471498254,101.407894420714,1.18001949387411e-14,2.46538538538422e-14,ENSG00000103710,NA,NA,NA,NA,2,2,2,NA,unkn,FALSE,0,0
RAVER2,-0.0268324037062786,6.88638765849924,0.344614711513243,0.677049546012919,0.713852680834565,ENSG00000162437,-0.785301081495993,6.64477185021122,216.334461266947,1.07846209779041e-36,4.35086654097139e-36,ENSG00000162437,1,1,2,2,2,2,2,1,cis,TRUE,Repressed cis,deepskyblue4
RBSN,0.0677981621503158,7.04328152280167,1.88085009257072,0.202471357837282,0.237916894351098,ENSG00000131381,0.767911948631213,6.7179726698473,184.764613552278,1.09555433159675e-38,4.68044172844524e-38,ENSG00000131381,2,2,2,2,2,2,3,2,cis,TRUE,Activated cis,darkred
RCC1L,-0.0117633216483066,7.12798221231691,0.062945138188199,0.801910964765252,0.827661913819056,ENSG00000274523,0.646320238468959,6.80580369532682,139.740382921263,1.07603057964559e-31,3.76770985484641e-31,ENSG00000274523,3,3,NA,2,2,2,2,3,cis,FALSE,Activated cis,darkred
RCN2,0.0264011140063003,8.64962891137926,1.37640875009116,0.240772368710235,0.278485041917674,ENSG00000117906,1.55154761402237,8.23578433712939,2656.59560847075,0,0,ENSG00000117906,NA,NA,NA,NA,2,2,2,NA,unkn,TRUE,0,0
REL,0.045293195579672,7.38003150963379,1.02272186096449,0.311925515682159,0.354245647934393,ENSG00000162924,0.966522248116544,7.04506355095032,335.293573719987,7.3982525770801e-72,6.45166659194998e-71,ENSG00000162924,3,3,3,3,3,3,3,3,trans,TRUE,Activated trans,coral2
REPIN1,0.0345968615996314,7.10187250346626,0.535984582298195,0.464137577895059,0.509621332654292,ENSG00000214022,0.505315393872976,6.79660354104161,83.9273364648467,8.17452911128972e-20,2.02601145593305e-19,ENSG00000214022,NA,3,3,2,3,2,2,3,unkn,TRUE,0,0
RETREG3,0.0712043465946694,6.99232950445559,1.99229220736902,0.206304530263598,0.242109049676227,ENSG00000141699,0.772902442287774,6.66379029455012,185.54066550201,7.91513799843936e-35,3.03136602995987e-34,ENSG00000141699,4,NA,3,3,3,3,3,NA,cis,TRUE,Activated cis,darkred
REXO1,-0.0401681473282319,7.1217084961545,0.692799916723753,0.408879893378798,0.453968951594618,ENSG00000079313,0.714422256633346,6.7905861765095,164.603493539867,6.39766251183664e-37,2.59388555194358e-36,ENSG00000079313,2,2,2,2,2,2,2,2,trans,FALSE,Activated trans,coral2
RFC2,-0.0295455547989033,7.82087254508045,0.69647311446449,0.404013096056451,0.449261846002893,ENSG00000049541,0.612592809676371,7.53417734039298,232.326714136912,5.70094450789079e-51,3.23869983912292e-50,ENSG00000049541,3,3,NA,2,2,2,2,3,cis,FALSE,Activated cis,darkred
RINL,0.00857954419453825,7.16400755298332,0.0336183521971441,0.854528777126752,0.874052894433605,ENSG00000187994,1.003063604472,6.81816900753498,319.949837480138,8.85126085908214e-69,7.38396193748982e-68,ENSG00000187994,4,NA,NA,3,3,3,2,NA,cis,TRUE,Activated cis,darkred
RMDN3,0.0692699431751428,7.14123363739704,2.18127660687414,0.141616048121757,0.170708706643224,ENSG00000137824,0.52051983886383,6.84318885307665,98.4450201756635,6.31533607801759e-23,1.72485476460806e-22,ENSG00000137824,2,NA,2,2,2,2,2,NA,trans,TRUE,Activated trans,coral2
RNF114,0.0271722014729652,7.70177775135052,0.620382444782937,0.430944320209942,0.476304380366505,ENSG00000124226,0.513234604069956,7.43897993281396,178.058628803788,9.85383565075087e-40,4.31253096870677e-39,ENSG00000124226,4,4,NA,3,3,3,2,4,cis,TRUE,Activated cis,darkred
RNF166,0.0151867273654527,7.01436490629429,0.0864806169130722,0.804635166964453,0.829875702388104,ENSG00000158717,0.52819591835708,6.69805920531782,87.0829042103102,9.88986780948043e-19,2.3695361650891e-18,ENSG00000158717,NA,3,NA,2,3,3,2,NA,unkn,TRUE,0,0
RNF168,-0.0532834854482373,7.33093831838921,1.49592003787726,0.221360592076669,0.257936790302677,ENSG00000163961,0.662076506919286,7.01121477105124,165.635086259931,3.89058192289351e-37,1.58530722574605e-36,ENSG00000163961,NA,3,3,3,3,3,3,3,unkn,FALSE,0,0
RNF170,0.060241366748518,7.07104494318905,1.54493467953176,0.213945844248104,0.250198125495043,ENSG00000120925,0.635203564938421,6.75478742924106,130.649219194913,4.7861019450718e-29,1.56112816450723e-28,ENSG00000120925,NA,NA,NA,2,2,2,2,NA,unkn,TRUE,0,0
RNF5,-0.0392314958286365,8.4573149832511,2.56151922235792,0.109559509800131,0.134196013713901,ENSG00000204308,0.793807817004715,8.14834402589998,747.679159268486,1.70193467896739e-150,4.76271561749128e-149,ENSG00000204308,NA,NA,NA,NA,4,4,NA,5,unkn,FALSE,0,0
ROGDI,0.0451215431209069,6.95817529744761,0.818478149505166,0.428555286127303,0.473977325387074,ENSG00000067836,0.707094886966635,6.62873109513769,158.136430260375,8.80077792075418e-28,2.7632718565075e-27,ENSG00000067836,2,2,NA,3,3,3,3,2,cis,TRUE,Activated cis,darkred
ROR2,-0.00384662625996177,6.91703104184279,0.0214109738839462,0.883671097122768,0.900096877800621,ENSG00000169071,0.773538309668058,6.579205550919,212.665206166665,3.8942291997077e-30,1.30979829807657e-29,ENSG00000169071,4,NA,4,4,5,4,4,4,trans,FALSE,Activated trans,coral2
RPRD1B,0.0574312160953086,7.1865618563392,1.60190094860797,0.20569581310726,0.241451201432705,ENSG00000101413,0.502707751542893,6.89218241410767,93.9798661613135,5.69894452879462e-22,1.51199988025055e-21,ENSG00000101413,4,4,NA,3,3,3,2,4,cis,TRUE,Activated cis,darkred
SAMHD1,0.027213594532207,7.14558432503976,0.320201975708412,0.571512895318531,0.613742982277085,ENSG00000101347,0.669897551668761,6.8287426614854,148.237790673349,1.74383998815932e-33,6.41165776668381e-33,ENSG00000101347,4,4,NA,3,3,3,2,4,cis,TRUE,Activated cis,darkred
SARAF,-0.0241741261584117,7.77031295757609,0.525586882914115,0.468503702174057,0.513740308955871,ENSG00000133872,0.877262846181173,7.43749838880449,485.390009143424,2.30930857130195e-101,3.24838644511064e-100,ENSG00000133872,NA,NA,NA,2,2,2,2,NA,unkn,FALSE,0,0
SCARB2,-0.0202456460077344,7.30270605997139,0.205665216746564,0.650207008723265,0.689319788928734,ENSG00000138760,0.787722356553069,6.97321909731496,234.210438026822,2.33783344630114e-51,1.33601308454746e-50,ENSG00000138760,2,2,2,2,2,2,2,2,trans,FALSE,Activated trans,coral2
SCLT1,0.0089046878527345,7.15734237499793,0.0379301902634035,0.845591675500682,0.865794703075438,ENSG00000151466,0.736470501906013,6.83184758644475,166.198312669598,2.96555969015959e-37,1.21258950144987e-36,ENSG00000151466,2,2,2,2,2,2,2,3,trans,TRUE,Activated trans,coral2
SDHD,-0.00868900069559254,7.70745762894801,0.0648801231275282,0.798953611002851,0.825119136059381,ENSG00000204370,-0.652659375156186,7.72204093291546,409.017339048408,1.74763279544844e-86,1.99637793847231e-85,ENSG00000204370,NA,NA,NA,NA,5,5,4,NA,unkn,TRUE,0,0
SDR39U1,-0.0266899324346023,7.22584398678043,0.353191057887641,0.552340456015908,0.595705538064909,ENSG00000100445,-0.845302597617989,7.14956162927032,373.496641937497,1.80560664967853e-79,1.82947386401336e-78,ENSG00000100445,2,2,2,2,2,2,2,2,trans,TRUE,Repressed trans,deepskyblue
SEH1L,0.056322521205703,6.94419097250599,1.34423257331283,0.326336079700843,0.369398149592511,ENSG00000085415,-0.936457459679038,6.76231584992326,313.902393512742,8.13780853085839e-66,6.39537434171025e-65,ENSG00000085415,1,1,NA,2,2,2,2,1,cis,FALSE,Repressed cis,deepskyblue4
SEL1L,0.0542293996001902,7.12498747572771,1.25258191558943,0.263116245596608,0.302444946222236,ENSG00000071537,0.793007725293106,6.79942011131329,194.918374763356,3.05143698064887e-43,1.46319584684061e-42,ENSG00000071537,2,NA,2,2,2,2,2,2,trans,TRUE,Activated trans,coral2
SELENOM,0.0610867792320201,7.33207590580693,1.80778888570784,0.178837603970436,0.212259852363065,ENSG00000198832,1.5780293488326,6.94832543117651,790.076131994479,3.61118381632726e-158,1.10083868614149e-156,ENSG00000198832,2,2,2,2,2,2,2,2,trans,TRUE,Activated trans,coral2
SEMA6C,0.0732331370185964,7.03303561180837,2.10597506301893,0.190830713579185,0.225320899066533,ENSG00000143434,1.21931033424967,6.68195718570772,452.494068640151,3.40549315325244e-83,3.68713475691958e-82,ENSG00000143434,4,NA,4,4,4,4,4,4,trans,TRUE,Activated trans,coral2
SENP2,-0.0301297171616284,7.22291287203927,0.447052676963277,0.503770263496965,0.548453827200908,ENSG00000163904,0.967773373735595,6.87448899397383,317.810003025194,2.38334425267831e-68,1.97269291900087e-67,ENSG00000163904,NA,NA,3,3,3,3,3,NA,unkn,FALSE,0,0
SENP6,-0.0344510891906053,8.12687618211671,1.4427847920923,0.229748842190359,0.266719308808164,ENSG00000112701,0.894722690038212,7.79436502340275,657.105190269088,7.36580123971908e-134,1.67560097879029e-132,ENSG00000112701,NA,NA,NA,3,3,3,2,4,unkn,FALSE,0,0
SEPT10,0.052526529093475,7.40720393951838,1.63215542833607,0.201467326862895,0.236820343896508,ENSG00000186522,0.838109398512969,7.08917447860384,295.11403639924,8.99906263778856e-64,6.69423942211866e-63,ENSG00000186522,3,NA,3,3,3,3,3,NA,trans,TRUE,Activated trans,coral2
SERINC3,-0.00689770002254344,7.43701693149805,0.0271170014774743,0.869208811101429,0.887348667181628,ENSG00000132824,0.606338045199811,7.13662728568413,167.048568908566,1.96855191937485e-37,8.08359557575591e-37,ENSG00000132824,4,4,NA,3,3,3,2,4,cis,FALSE,Activated cis,darkred
SH3BGRL2,-0.0739818383565117,6.88542724160452,2.70005509802252,0.221679472696639,0.258278349274068,ENSG00000198478,-0.580723137108162,6.61946306524716,120.101770934468,1.09652085801178e-19,2.70814794210802e-19,ENSG00000198478,4,4,NA,3,3,3,3,NA,cis,TRUE,Repressed cis,deepskyblue4
SIM2,0.0877828552389419,6.99704576594198,3.0706438730425,0.098095795343679,0.121295269507573,ENSG00000159263,0.831980560434545,6.6664302739313,210.41700807401,3.47808302550076e-40,1.5348836981121e-39,ENSG00000159263,NA,3,3,3,3,3,3,NA,unkn,TRUE,0,0
SLC1A5,0.0779531109576511,7.1512280316132,2.63376736146479,0.104679274873716,0.128895354670141,ENSG00000105281,-0.716539485028676,7.03617559800858,226.657023176216,8.36220111187086e-50,4.64820616717656e-49,ENSG00000105281,3,NA,NA,3,3,3,2,NA,cis,FALSE,Repressed cis,deepskyblue4
SLC25A32,0.0208053797844331,6.97023179124731,0.17918529088868,0.699305542721714,0.73430743271344,ENSG00000164933,-1.13746373767867,6.83155148798006,483.535774003169,5.26652926194137e-101,7.39831959267142e-100,ENSG00000164933,2,2,NA,5,5,5,5,2,cis,FALSE,Repressed cis,deepskyblue4
SLC35A3,0.0538202471694639,7.23351213617321,1.41192637302429,0.234795997447862,0.27213757078215,ENSG00000117620,0.727801588487178,6.92037556313529,188.65494517958,6.11260651121029e-42,2.82354374129181e-41,ENSG00000117620,4,4,4,3,3,3,3,4,cis,TRUE,Activated cis,darkred
SLC35D2,0.0337596251542462,7.12490081781712,0.461263316606266,0.497067088498881,0.541744241220169,ENSG00000130958,0.620432987488349,6.81036038830054,117.583742146549,5.27185512383087e-27,1.62156683628622e-26,ENSG00000130958,4,NA,4,4,5,4,4,4,trans,TRUE,Activated trans,coral2
SLC39A10,-0.0631063673193209,7.4854185739612,2.47489598881924,0.115743385146949,0.141407732243373,ENSG00000196950,0.630259128044172,7.17244143266226,185.853705387924,2.33956574189082e-41,1.06718095807335e-40,ENSG00000196950,NA,NA,3,3,3,3,3,NA,unkn,FALSE,0,0
SMARCAL1,-0.0815794789467975,7.00903318755217,2.68828196402459,0.131581243063444,0.159532910825803,ENSG00000138375,0.516470301408248,6.68316470519846,83.9131090109329,8.59545500948387e-18,2.00270315176917e-17,ENSG00000138375,NA,3,3,3,3,3,3,3,unkn,FALSE,0,0
SMARCE1,0.0350493375443787,7.79888135919061,1.06848497622314,0.301340283154991,0.342884416144134,ENSG00000073584,1.01363312460398,7.46247875608016,622.79537420619,1.81160259999333e-127,3.75747692210381e-126,ENSG00000073584,NA,NA,3,3,3,3,3,NA,unkn,TRUE,0,0
SMC1A,0.00282052529614147,9.07881480015145,0.0121447531749997,0.912252830028538,0.925543441878407,ENSG00000072501,0.579372778381516,8.85182201234108,399.88685039158,1.09553815353874e-84,1.22113831276426e-83,ENSG00000072501,5,5,5,5,5,NA,NA,NA,unkn,TRUE,0,0
SMC4,-0.0217540843455758,8.98174787720713,0.244539784919871,0.620969062189466,0.661680773099136,ENSG00000113810,1.3577044885583,8.5866990072632,663.583678930708,4.63488886996074e-135,1.07281957256991e-133,ENSG00000113810,NA,3,3,3,3,3,3,3,unkn,FALSE,0,0
SMG1,0.0162809652344288,7.4708259210575,0.16026215115424,0.688933194369173,0.725010187127092,ENSG00000157106,0.858827501213659,7.14428055904184,321.848177162668,3.67761254060347e-69,3.08255035297175e-68,ENSG00000157106,NA,NA,NA,3,3,NA,3,NA,unkn,TRUE,0,0
SMIM26,0.0232423443558604,8.45774824903353,1.02171677693276,0.312163376457002,0.354435500352221,ENSG00000232388,-0.624974728306751,8.58928920635965,796.451284322384,2.57031472556033e-159,7.9499383529173e-158,ENSG00000232388,4,4,4,4,4,4,3,NA,cis,FALSE,Repressed cis,deepskyblue4
SMKR1,0.0741260944364211,6.99256059710647,2.19851086136208,0.177943890573214,0.211274133870257,ENSG00000240204,0.708698046028861,6.66833196397308,156.662265481895,2.86490618538685e-30,9.66357705007083e-30,ENSG00000240204,3,3,NA,2,2,2,2,3,cis,TRUE,Activated cis,darkred
SMO,0.0467270933072547,7.04649705234902,0.894279359710475,0.371535354848099,0.415635490675673,ENSG00000128602,0.699454262072382,6.72358425406433,155.389823000124,6.40137029950732e-33,2.31737491540686e-32,ENSG00000128602,3,3,NA,2,2,2,2,3,cis,TRUE,Activated cis,darkred
SND1,0.0508528779221991,7.50744242481131,1.71469633674962,0.190440215590143,0.224912787885756,ENSG00000197157,0.81493696290881,7.19575848900606,328.684880872097,1.56081095626957e-70,1.33470155985606e-69,ENSG00000197157,3,3,NA,2,2,2,2,3,cis,TRUE,Activated cis,darkred
SNHG12,-0.0326484214052226,6.9111460283606,0.455545817762938,0.582703644206931,0.624423182742798,ENSG00000197989,-0.600360888647145,6.66197467189842,113.9325167461,3.05046572912448e-22,8.16493585088026e-22,ENSG00000197989,2,2,2,2,2,2,2,2,trans,TRUE,Repressed trans,deepskyblue
SNX14,-0.0548672851997033,7.14074319910537,1.26782044101654,0.260232581952517,0.299404810901771,ENSG00000135317,0.564548663288095,6.82088760294759,105.159860202872,2.32522302164026e-24,6.65121934097099e-24,ENSG00000135317,4,4,NA,3,3,3,3,NA,cis,FALSE,Activated cis,darkred
SNX21,-0.0151155939691062,6.967646504646,0.0891722700211772,0.806333901122703,0.831369902778507,ENSG00000124104,0.831288564340299,6.62715210765791,224.397258139266,1.80209118351517e-37,7.41155541960479e-37,ENSG00000124104,4,4,NA,3,3,3,2,4,cis,FALSE,Activated cis,darkred
SORBS3,0.0596018047778968,7.36513092967979,2.0325939612336,0.154023047299639,0.184709772580815,ENSG00000120896,0.515520936232805,7.08608690338664,121.965993485115,6.190623379927e-28,1.95242737366929e-27,ENSG00000120896,NA,NA,NA,2,2,2,2,NA,unkn,TRUE,0,0
SOS2,-0.0557242956608875,6.93757451093967,1.29823200473673,0.331655353457157,0.374911496389174,ENSG00000100485,0.597227809621126,6.60531978016635,118.499054561534,4.67593812351086e-20,1.16738431603724e-19,ENSG00000100485,2,2,2,2,2,2,2,2,trans,FALSE,Activated trans,coral2
SP3,0.0187250652035104,7.35443233762139,0.190658600521745,0.662388788638449,0.700530982120477,ENSG00000172845,0.696545105493359,7.04414214253063,203.172505997887,5.92206388762474e-45,2.96327302759198e-44,ENSG00000172845,NA,NA,3,3,3,3,3,NA,unkn,TRUE,0,0
SPAG9,-0.0559308059012333,7.76132949005353,2.44877252730273,0.117683114269859,0.143672543206494,ENSG00000008294,1.13761318685913,7.38581767029884,678.212778203473,9.12193901017728e-138,2.19299706476489e-136,ENSG00000008294,4,NA,3,3,3,3,3,NA,cis,FALSE,Activated cis,darkred
SPATA17,-0.0405570261114545,6.86547328421342,0.931071341095861,0.506438851889017,0.550884302302269,ENSG00000162814,-0.640516016010955,6.59904952601658,150.402912036731,8.81616786896003e-23,2.39797952475853e-22,ENSG00000162814,NA,NA,NA,4,4,4,4,3,unkn,TRUE,0,0
SPATA6,0.0775826395400993,7.00962871789161,2.40668374730192,0.149509103043559,0.179575671975184,ENSG00000132122,0.567681382694336,6.69556899522723,100.575514063039,5.22022585190825e-21,1.34681826979233e-20,ENSG00000132122,3,3,NA,3,3,3,3,3,trans,TRUE,Activated trans,coral2
SPC25,0.0783670574432754,7.56261572061106,2.07291105709823,0.150000687417284,0.180122966521437,ENSG00000152253,0.984128819723396,7.24145274211558,236.271808871214,8.81845040203362e-52,5.11131881384721e-51,ENSG00000152253,NA,NA,3,3,3,3,3,NA,unkn,TRUE,0,0
SPNS1,-0.0220644294160578,7.4276224491268,0.312187573299149,0.576367110549134,0.618293686840684,ENSG00000169682,0.525617668142145,7.13579319573374,135.171008928739,9.9183966039297e-31,3.38769129080944e-30,ENSG00000169682,2,NA,2,2,2,2,2,NA,trans,FALSE,Activated trans,coral2
SPR,-0.0547897528464033,6.98997269662992,1.23921679096753,0.305843792395091,0.347614365877589,ENSG00000116096,-0.725067295895397,6.78796119487887,186.88096744557,1.42994756392533e-41,6.55371981421238e-41,ENSG00000116096,3,NA,3,3,3,3,3,3,trans,TRUE,Repressed trans,deepskyblue
SPTBN1,0.0433442063705068,7.70833972878926,1.26392416764931,0.260966149772193,0.300145492592678,ENSG00000115306,1.05948160628084,7.36693606479538,512.866878147127,1.19170623912806e-106,1.79570777742117e-105,ENSG00000115306,3,NA,3,3,3,3,3,3,trans,TRUE,Activated trans,coral2
SQSTM1,-0.0673415536623901,7.22004274818242,1.9355312625972,0.164219417841939,0.196023368898817,ENSG00000161011,-0.839285140753822,7.13212644583418,299.04792792033,1.44204344910465e-64,1.09977906305905e-63,ENSG00000161011,2,2,2,2,2,2,2,2,trans,TRUE,Repressed trans,deepskyblue
SRFBP1,0.0302767293635991,7.33067108083409,0.498180872784582,0.480334975691428,0.525621904870542,ENSG00000151304,0.608481643754994,7.03011316142777,154.615886496203,7.95551039903167e-35,3.04462333577992e-34,ENSG00000151304,2,2,2,2,2,2,2,2,trans,TRUE,Activated trans,coral2
SRPRB,0.0871018660606344,7.06432014840929,3.07789810477491,0.0967097145811528,0.119655153339889,ENSG00000144867,-0.649469623517305,6.90373333662922,168.335770701999,1.05880504745316e-37,4.38701127769665e-37,ENSG00000144867,2,2,2,2,2,2,2,2,trans,FALSE,Repressed trans,deepskyblue
SSBP4,-0.00342771062734814,7.27293112327578,0.00916163345212437,0.923749816741888,0.93559874379231,ENSG00000130511,0.632379258000614,6.96190130575106,158.010311171542,1.54203298191819e-35,6.01239398552549e-35,ENSG00000130511,1,1,1,1,1,1,1,1,trans,FALSE,Activated trans,coral2
SSR4,0.0210647300954186,7.52821988700932,0.285905355788264,0.592881413260743,0.634312900051075,ENSG00000180879,0.749274377724733,7.21830745090959,269.725486489052,1.27538988288955e-58,8.60949213861239e-58,ENSG00000180879,1,1,1,1,1,1,1,1,trans,TRUE,Activated trans,coral2
STOML1,-0.0833817251251433,6.96347855147242,2.78531119825287,0.143875296897302,0.17322385367825,ENSG00000067221,0.821162670273651,6.6172011561033,222.362005707904,1.32078007470415e-35,5.15733172027333e-35,ENSG00000067221,NA,NA,NA,NA,2,2,2,NA,unkn,FALSE,0,0
STX7,0.0530844680825905,7.23969528181396,1.40102614369081,0.236610791861886,0.274019288692804,ENSG00000079950,0.566379751450849,6.94349370761907,122.757424284011,4.20605282238432e-28,1.33488229088453e-27,ENSG00000079950,NA,NA,NA,3,3,3,4,NA,unkn,TRUE,0,0
STXBP3,0.0135852705865497,7.14950795670887,0.0764281688576891,0.806703496130865,0.831410345241554,ENSG00000116266,0.618751104804681,6.83484864397768,125.187881503119,1.28424086741074e-28,4.13537287533357e-28,ENSG00000116266,4,4,4,4,4,4,4,4,trans,TRUE,Activated trans,coral2
SUCO,-0.0318259542068774,7.80455594493044,0.831102145127683,0.362000073173498,0.405737871217596,ENSG00000094975,0.804974209269617,7.48174795061394,374.173969437578,1.32526465562986e-79,1.34665221203195e-78,ENSG00000094975,NA,NA,NA,NA,8,8,8,NA,unkn,FALSE,0,0
SUGP2,-0.00166821815954101,7.29984240298037,0.00185324487034426,0.965664011100591,0.971866590055874,ENSG00000064607,0.780530128349702,6.97555395260953,235.680322856685,1.1664453899914e-51,6.73507605640228e-51,ENSG00000064607,1,1,1,1,1,1,1,1,trans,FALSE,Activated trans,coral2
SZT2,0.0826011256795844,7.04879347237407,2.74944602644101,0.115379502426643,0.140997520147987,ENSG00000198198,0.852883931505876,6.71965074662745,221.857893368555,5.85463073290512e-47,3.06889414730775e-46,ENSG00000198198,3,3,NA,3,3,3,3,3,trans,TRUE,Activated trans,coral2
TAF1,0.0284761736015773,7.12562063764721,0.332714261002383,0.564092393165923,0.606683667810798,ENSG00000147133,0.597497415362182,6.8135113561289,112.356168914126,6.8133214124353e-26,2.03879247243962e-25,ENSG00000147133,1,1,1,1,1,1,1,1,trans,TRUE,Activated trans,coral2
TAF2,0.0643877530606685,7.04200311320601,1.72250594219831,0.210175830399369,0.246191242523639,ENSG00000064313,0.630957424168536,6.72610107977705,124.354798793143,7.68480866165332e-28,2.41615883439499e-27,ENSG00000064313,2,2,2,1,4,NA,1,2,cis,TRUE,Activated cis,darkred
TAF4,0.063237724568906,7.01597425897866,1.68080849137906,0.203610438976944,0.23911529243012,ENSG00000130699,0.576522621111003,6.70096125918701,103.785892921641,2.50686140467857e-22,6.72522950512045e-22,ENSG00000130699,4,4,NA,3,3,3,2,4,cis,TRUE,Activated cis,darkred
TAF6,-0.044941598412581,7.32650150150369,1.11611690592498,0.290809600620938,0.331767767352305,ENSG00000106290,0.610264057186524,7.01424963286089,158.379883026269,1.28989326481973e-35,5.04231003520439e-35,ENSG00000106290,3,3,3,2,2,2,2,3,cis,FALSE,Activated cis,darkred
TAOK2,-0.00455042263840437,7.00704775837306,0.0106507362606113,0.917806668074723,0.93051918587133,ENSG00000149930,0.689704832477723,6.67697340505447,149.649891272734,6.38921834992207e-29,2.07762532141026e-28,ENSG00000149930,2,2,2,2,2,2,2,2,trans,FALSE,Activated trans,coral2
TBC1D2B,0.00539268532599545,6.95957346932634,0.00849179850719319,0.962466267604272,0.969054378636835,ENSG00000167202,0.670946761296807,6.62888828682236,143.624198230534,6.82311382297225e-25,1.9839169329137e-24,ENSG00000167202,NA,NA,NA,NA,2,2,2,NA,unkn,TRUE,0,0
TBC1D31,0.0967621253239057,6.9319121779832,4.07628386481102,0.0819722394722322,0.102598304721361,ENSG00000156787,0.865355194662207,6.59790202885074,259.503800073991,3.94726925519901e-39,1.70425364006103e-38,ENSG00000156787,2,2,2,1,4,NA,1,2,cis,TRUE,Activated cis,darkred
TCEAL8,0.042670477063652,7.26185411786988,0.917448158642349,0.338194416676271,0.381357653258703,ENSG00000180964,-0.598062307297806,7.1549099878838,186.255717089241,1.92953629719718e-41,8.81288210351976e-41,ENSG00000180964,1,1,1,1,1,1,1,1,trans,FALSE,Repressed trans,deepskyblue
TCF7L1,0.0578683881215298,7.28559547934714,1.60030235180457,0.205922135488895,0.241688573815852,ENSG00000152284,0.612071026368178,6.9869147595275,140.782239111358,6.48739983115385e-32,2.28898316924434e-31,ENSG00000152284,3,NA,3,3,3,3,3,3,trans,TRUE,Activated trans,coral2
TCTA,0.0509415446392692,7.06944748171153,1.061492568239,0.303504586683084,0.34519042704525,ENSG00000145022,0.679543799016739,6.74960973422595,146.583103601588,1.08917665154302e-32,3.92816591204297e-32,ENSG00000145022,2,2,2,2,2,2,2,2,trans,TRUE,Activated trans,coral2
TDRD10,0.0237712103898724,7.14255502311516,0.257485540654158,0.611876356746548,0.65282435423496,ENSG00000163239,1.90769359722929,6.75033984389108,1080.07981684583,7.97480603485696e-209,4.07524146071096e-207,ENSG00000163239,4,NA,4,4,4,4,4,4,trans,TRUE,Activated trans,coral2
TENT2,0.027657699282794,6.96007349152769,0.292544872727317,0.663205382913541,0.701246687036797,ENSG00000164329,0.512058955318125,6.64030866066636,82.6594369984475,1.63933910404396e-15,3.53103829007881e-15,ENSG00000164329,2,2,2,2,2,2,2,2,trans,TRUE,Activated trans,coral2
TEX15,-0.0106827460124153,7.19759452878876,0.0442348506993352,0.833426259280706,0.854822392151674,ENSG00000133863,1.45567967094417,6.81838671270511,581.697653158597,9.53541848544611e-120,1.75418533459216e-118,ENSG00000133863,NA,NA,NA,2,2,2,2,NA,unkn,FALSE,0,0
